idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
329,what is it like in a turkish prison,,False,I don't know,,,,contradiction,0,0.15740640461444855,"The Hebrew Bible adds that manna was comparable to hoarfrost in color, similarly had to be collected before it was melted by the heat of the sun, and was like a coriander seed in size but white",,,,neutral,0,0.09304265677928925
330,who sold more albums carrie underwood vs kelly clarkson,Carrie Underwood,True,I don't know,0.0,0.0,0.0,contradiction,0,0.09869500994682312,"The Voice /Th> /Tr> /Tr> Th colspan=""2""> Season 14 /Th> /Tr> Th> Broadcast from /Th> Td> February 26 -- May 22",0.0,0.0,0.0,entailment,1,0.5278865098953247
331,who is the oldest child in queen sugar,Nova Bordelon,True,I don't know,0.0,0.0,0.0,neutral,0,0.17145606875419617,"The team receives help from the Lance family ; Laurel ( Katie Cassidy ), Sara ( Caity Lotz ), and Quentin ( Paul Blackthorne ), sharing the goal of bringing justice to Starling City ( later, Star City",0.0,0.0,0.0,neutral,0,0.014062953181564808
332,when did second world war start and end,1 September 1939 – 2 September 1945,True,I don't know,0.0,0.0,0.0,contradiction,0,0.0689898431301117,The United States Navy was the first to develop the concept of a Joint Task Force.,0.0,0.0,0.0,neutral,0,0.08499772846698761
333,when was the last time a composite volcano erupted,,False,I don't know,,,,neutral,0,0.06963397562503815,composite stratified structure built up from sequential outpourings of erupted materials,,,,entailment,1,0.974299967288971
334,pll when does spencer join the a team,,False,I don't know,,,,neutral,0,0.13875384628772736,"The Browns went on to win three NFL championships, nearly dominating the NFL in the 1950s, and won one more NFL championship in 1964.",,,,entailment,1,0.9783017635345459
335,who sings i only want to be with you on the abc,,False,I don't know,,,,neutral,0,0.2058698832988739,"Dusty Springfield /Th> /Th> /Tr> /Tr> /Tr> /Th> Th colspan=""2""> /Tr> /Tr> /Th> ",,,,entailment,1,0.6188106536865234
336,who tabled banking and financial dealings act 1971,,False,I don't know,,,,neutral,0,0.23799015581607819,Advising /Li> Li> Banq /Li> Central /Li> Li> Commercial /Li> Li> Community development /Li> Li> Cooperative /,,,,entailment,1,0.7460718154907227
337,who is often credited as the first modern director,,False,I don't know,,,,neutral,0,0.04132380709052086,/P> P>,,,,neutral,0,0.3507511019706726
338,google who's the tallest person in the world,,False,Code talkers are people in the 20th century who used obscure languages as a linguistic medium.,,,,neutral,0,0.009835224598646164,Code talkers are people in the 20th century who used obscure languages as a means of communication.,,,,neutral,0,0.0179106704890728
339,where are members of little big town from,,False,I don't know,,,,contradiction,0,0.19439421594142914,"Little Big Town /Th> /Th> /Th> /Tr> Tr> Td colspan=""2""> Little Big Town /Th> /Th> /Tr> Td col",,,,contradiction,0,0.37408798933029175
340,a spider with a skull on its back,Steatoda nobilis,True,India,0.0,0.0,0.0,contradiction,0,0.23448164761066437,Ancient India and ancient Greece are both ancient.,0.0,0.0,0.0,entailment,1,0.4522917866706848
341,dr. seuss the simplest seuss for youngest use,,False,I don't know,,,,entailment,1,0.3589085042476654,Hop on Pop Tr> /Tr> /Tr> Tr> Th> Author /Th> Td> Dr. Seuss /Td> /Tr> Tr> Illustrator ,,,,entailment,1,0.8333123326301575
342,where does the chief minister of maharashtra live,,False,I don't know,,,,neutral,0,0.008180883713066578,"The current Chief of Naval Staff is Ibok Ekwe Ibas who was appointed on July 13, 2015 by President Muhammadu Buhari to succeeded Usman Oyibe Jibrin.",,,,neutral,0,0.002925488166511059
343,what do the colors on the pan african flag mean,,False,Gadsden,,,,neutral,0,0.1893921047449112,Gadsden.,,,,neutral,0,0.04021420329809189
344,who sings i believe when i fall in love,,False,I don't know,,,,neutral,0,0.16052305698394775,Lionel Richie /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /T,,,,neutral,0,0.11418987810611725
345,when did the movie the wiz come out,,False,I don't know,,,,neutral,0,0.14271120727062225,The Mavericks were dreadful.,,,,entailment,1,0.8434615731239319
346,the legend of the monkey king tv series,,False,I don't know,,,,contradiction,0,0.009751414880156517,"The show ran for five series of thirteen episodes each ( plus seven full - length one - off specials ), between 2009 and 2013.",,,,neutral,0,0.14617791771888733
347,what public holidays do they have in france,,False,Sunday,,,,neutral,0,0.09153620153665543,Sunday).,,,,contradiction,0,0.05575660988688469
348,where is the host of america's test kitchen,,False,I don't know,,,,contradiction,0,0.1230013445019722,Christopher Kimball /Th> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> ,,,,entailment,1,0.4694332182407379
349,when did the waltz become popular in england,the Regency period,True,I don't know,0.0,0.0,0.0,contradiction,0,0.22671224176883698,the original form of the waltz,0.0,0.2222222222222222,0.0,neutral,0,0.12273059785366058
350,who followed little red riding hood in jungle,,False,I don't know,,,,neutral,0,0.03119189292192459,The Doll's version of the story was a pre-Perrault version of the story.,,,,neutral,0,0.057632751762866974
351,a picture of me without you vern gosdin,,False,Me ( Without You),,,,entailment,1,0.5830888748168945,George Jones /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> ,,,,neutral,0,0.43579867482185364
352,what is expelled out of the body as faeces through the anus,"solid, semisolid, or liquid waste material",True,I don't know,0.0,0.0,0.0,neutral,0,0.11349812150001526,"The primary purpose of ploughing is to turn over the upper layer of the soil, bringing fresh nutrients to the surface, while burying weeds and the remains of previous crops and allowing the remains of previous crops to turn over the upper layer of the soil, while burying",0.0,0.0,0.0,entailment,1,0.4367564916610718
353,factors that decrease the rate of a chemical reaction,,False,I don't know,,,,neutral,0,0.06585349887609482,chemical equations.,,,,neutral,0,0.0702163428068161
354,when was the last time lsu was unranked,,False,I don't know,,,,contradiction,0,0.1347096562385559,"The last monarch of a distinct kingdom of England was Anne, who became Queen of Great Britain when England, the House of Wessex, was conquered by the French.",,,,contradiction,0,0.13494794070720673
355,who won the hundred years war and why,,False,I don't know,,,,contradiction,0,0.011048674583435059,"teams have won the cup, 19 of which are still active in the NHL.",,,,neutral,0,0.0762915313243866
356,who doesn't need a visa for russia,,False,I don't know,,,,neutral,0,0.11073179543018341,The main local brands are AvtoVAZ.,,,,neutral,0,0.034453362226486206
357,who was the chief guest of the official ceremony in the republic day,Crown Prince Mohammed bin Zayed Al Nahyan,True,powers has increased,0.0,0.0,0.0,contradiction,0,0.040609996765851974,"The Governor of India also empowered the governor to act upon his or her own discretion, such as the ability to appoint or dismiss a ministry, recommend President's rule, or reserve bills for the President's assent.",0.0,0.0,0.0,neutral,0,0.0066969930194318295
358,when is whose line is it anyway on tv 2017,,False,I don't know,,,,entailment,1,0.3529397249221802,No. of seasons /Th>,,,,neutral,0,0.19981741905212402
359,who says you can't go home bon jovi lyrics,,False,"Who Says You Can't Go Home '' /Th> /Tr> /Tr> Td colspan=""2""> /Tr> /Tr> /Tr> /T",,,,entailment,1,0.6180760860443115,"a Nice Day /Th> /Th> /Th> /Tr> /Tr> /Tr> /Th> Th colspan=""2""> /Th> /Tr> ",,,,neutral,0,0.24325360357761383
360,the duke edward kennedy ellington and his orchestra,,False,Duke Ellington /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> ,,,,entailment,1,0.5705151557922363,Duke Ellington /Th> /Th> /Th> Tr> Tr> Th> Tr> Th> Tr> Tr> Th> Tr> Tr,,,,entailment,1,0.5256031155586243
361,discuss the main features of the economy of the mauryan empire,,False,I don't know,,,,contradiction,0,0.13619545102119446,The failure of a bank is generally considered to be of more importance than the failure of other types of business firms because of the interconnectedness and fragility of banking institutions.,,,,neutral,0,0.15750864148139954
362,guinness world record for the longest living dog in history,,False,Conference Finals,,,,contradiction,0,0.01855870708823204,Conference Finals,,,,contradiction,0,0.01855870708823204
363,five finger death punch- wrong side of heaven,,False,I don't know,,,,neutral,0,0.14187303185462952,"Five Finger Death Punch /Th> /Th> /Th> Th colspan=""2"">  Wrong Side of Heaven '' /Th> /Tr> /Th> Th colspan=""2",,,,entailment,1,0.5624228119850159
364,animal that looks like a hyena and fox,,False,I don't know,,,,neutral,0,0.0788627490401268,The Israelites were instructed to eat only the manna they had gathered for each day.,,,,neutral,0,0.0034155624452978373
365,who wrote the practice of the presence of god,"Brother Lawrence (born Nicholas Herman), a 17th-century Carmelite monk",True,I don't know,0.0,0.0,0.0,neutral,0,0.15712328255176544,Jesus.,0.0,0.0,0.0,contradiction,0,0.17388194799423218
366,where is the nile river on a world map,,False,I don't know,,,,contradiction,0,0.06644617766141891,The Nile Delta is located in Northern Egypt.,,,,entailment,1,0.969899594783783
367,what cities have been capital of the united states,New York City,True,Ohio,0.0,0.0,0.0,neutral,0,0.07262108474969864,"The Rust Belt begins in western New York and traverses west through Pennsylvania, West Virginia, Ohio, Indiana, and the Lower Peninsula of Michigan.",0.0,0.15384615384615383,0.0,entailment,1,0.45956140756607056
368,riders to the sea by john millington synge summary,,False,Treaty of Paris of 1783,,,,neutral,0,0.032635413110256195,Treaty of Paris of 1783.,,,,neutral,0,0.020842628553509712
369,when does alex come back on orange is the new black,,False,I don't know,,,,contradiction,0,0.20102590322494507,Alex Vause ( wife ; de facto ) Larry Bloom ( ex-fianc,,,,contradiction,0,0.16484208405017853
370,where were prisoners kept in the tower of london,,False,I don't know,,,,contradiction,0,0.21129894256591797,/Tr> Tr> Th> Location /Th> Tr> Tr> Th> Location /Th> Tr> Th> Location /Th> Tr> Th,,,,entailment,1,0.5102084279060364
371,what was the outcome of operation pedro pan,,False,I don't know,,,,neutral,0,0.057743217796087265,"The first systematic Hollywood blacklist was instituted on November 25, 1947.",,,,neutral,0,0.06884772330522537
372,when did india conduct the nuclear test at pokhran,May 1998,True,I don't know,0.0,0.0,1.0,neutral,0,0.1861899048089981,The test range was in Rajasthan.,0.0,0.0,1.0,entailment,1,0.9780805110931396
373,nhl record for shots on goal in a game,"Ray Bourque (March 21, 1991), 19",True,I don't know,0.0,0.0,0.0,neutral,0,0.07013046741485596,"The first two pitchers to accomplish the feat did so in 1880, under rules that differed in many important respects from those of today's game : for example, only underhand pitching -- from a flat, marked - out box 45 feet from home plate --",0.0,0.0,0.0,entailment,1,0.8438243269920349
374,where does the sagging pants trend come from,1990s,True,I don't know,0.0,0.0,0.0,neutral,0,0.20859499275684357,"Cassius Dio, Suetonius and Tacitus.",0.0,0.0,0.0,neutral,0,0.2609426975250244
375,who has played in the most nba finals games,Bill Russell,True,championships won by MLB players,0.0,0.0,1.0,contradiction,0,0.03233989328145981,championships won by players.,0.0,0.0,1.0,entailment,1,0.9415168166160583
376,who has right of way at a t junction,,False,I don't know,,,,neutral,0,0.09532003849744797,To the prescribed dosage.,,,,neutral,0,0.29475024342536926
377,rain water harvesting in different parts of india,,False,Indias population is Hindu.,,,,neutral,0,0.02346983179450035,"The state is a mixture of Hinduism, Islam and Christianity.",,,,neutral,0,0.026599356904625893
378,moment of inertia of a rod about a point,radius of gyration,True,I don't know,0.0,0.0,0.0,neutral,0,0.05098913237452507,The mass moment of inertia is an additive function.,0.0,0.16666666666666666,0.0,entailment,1,0.9658688902854919
379,how many times can you pass the ball in nfl,,False,I don't know,,,,neutral,0,0.038239192217588425,"The lateral pass is a part of rugby union and rugby league, where such passes are the norm.",,,,entailment,1,0.9872757792472839
380,list of hum tv dramas based on novels,Dayar-e-Dil,True,I don't know,0.0,0.0,0.0,contradiction,0,0.17465892434120178,/Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th,0.0,0.0,0.0,contradiction,0,0.3658122420310974
381,when does mark show up in grey anatomy,season two,True,I don't know,0.0,0.0,0.0,contradiction,0,0.12595196068286896,"Grey's Anatomy ( season 13 ) /Th> /Tr> /Tr> Th colspan=""2""> Grey's Anatomy ( season 14 ) /Th> /Tr> ",0.0,0.11764705882352941,0.0,neutral,0,0.28768739104270935
382,where were you were when the world stopped turning lyrics,,False,I don't know,,,,contradiction,0,0.14718236029148102,"The single was released on November 26, 2001.",,,,entailment,1,0.8867879509925842
383,the vietnamese led independence movements against the chinese,,False,I don't know,,,,neutral,0,0.212155282497406,The Chinese lunar new year is a lunar new year.,,,,entailment,1,0.4581674039363861
384,where is the iguazu falls located on a map,on the border of the Argentine province of Misiones and the Brazilian state of Paraná,True,"Electron transport chains are used for extracting energy via redox reactions from sunlight in photosynthesis or, such as in the case of the oxidation of sugars or, such as in the case of the oxidation of sugars, cellular respiration",0.0,0.2222222222222222,0.0,neutral,0,0.2416866570711136,"Electron transport chains are used for extracting energy via redox reactions from sunlight in photosynthesis or, such as in the case of the oxidation of sugars, cellular respiration.",0.0,0.18604651162790697,0.0,neutral,0,0.3494738042354584
385,in the 1st century bc egypt became a colony of,the Roman Empire,True,I don't know,0.0,0.0,0.0,contradiction,0,0.2256532907485962,The Millennium : /Th> Td> 1st millennium /Td> /Tr> Tr> Th> Centuries : /Th> Td> Ul> ,0.0,0.11764705882352941,0.0,entailment,1,0.5616661310195923
386,how to play on the pga champions tour,,False,I don't know,,,,neutral,0,0.21486470103263855,Jordan Spieth /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th>,,,,entailment,1,0.8428953886032104
387,who is the cheif minister of uttar pradesh up,Yogi Adityanath,True,I don't know,0.0,0.0,1.0,neutral,0,0.14926953613758087,"The Governor must be appointed by the President of India for a term of five years, and holds office at the President's pleasure.",0.0,0.0,1.0,neutral,0,0.01768307201564312
388,who played jono on star trek next generation,Chad Allen,True,I don't know,0.0,0.0,1.0,neutral,0,0.2287748008966446,Star Trek : The Next Generation episode /Td> /Tr> Tr> Th> Episode no. /Th> Td> Tr> Th> Season 4 Episode 4 /Td> ,0.0,0.0,1.0,contradiction,0,0.33015310764312744
389,where were the colonists smuggling sugar and molasses from,,False,I don't know,,,,neutral,0,0.16878411173820496,"The Sugar Act 1764 Tr> /Tr> /Tr> Tr> Th> Long title /Th> An act for granting certain duties in the British colonies and plantations in America, for continuing, amending,",,,,entailment,1,0.9328458309173584
390,this bear lives in the hundred acre wood,Winnie-the-Pooh,True,I don't know,0.0,0.0,0.0,contradiction,0,0.17488637566566467,xylem is a type of transport tissue in vascular plants.,0.0,0.0,0.0,neutral,0,0.22562123835086823
391,what do you mean by anemia in hindi,,False,I don't know,,,,neutral,0,0.23910945653915405,"The single was released on January 9, 1995.",,,,entailment,1,0.9455500245094299
392,who holds the record for most wins in major league baseball,,False,I don't know,,,,neutral,0,0.1415795534849167,batter.,,,,neutral,0,0.1624065786600113
393,who sang the song my boyfriend's back,,False,I don't know,,,,neutral,0,0.21814250946044922,"My Boyfriend's Back /Th> /Th> /Tr> Tr> Th colspan=""2""> Side - A label of the U.S. 7 - inch vinyl single /Th> /Th",,,,contradiction,0,0.32436811923980713
394,where did the st louis cardinals play before busch stadium,,False,I don't know,,,,contradiction,0,0.1998792588710785,"The Cardinals are a professional baseball team based in St. Louis, Missouri.",,,,entailment,1,0.6235122084617615
395,the basal ganglia are a related cluster of cell bodies,,False,,,,,neutral,0,0.21607054769992828,The Greek philosopher Aristotle believed that there is no effect or motion without a cause.,,,,entailment,1,0.9783867597579956
396,where can you get a tattoo at 14 with a parental consent,,False,I don't know,,,,neutral,0,0.028561096638441086,"The studio album by REO Speedwagon was released on March 16, 1978.",,,,neutral,0,0.05869066342711449
397,13th amendment vote house of representatives roll call,,False,Twelfth Amendment,,,,entailment,1,0.4968284070491791,States House of Representatives /Th> /Th> /Tr> P>,,,,neutral,0,0.09971591830253601
398,what is the holy book of lslam called,Quran,True,I don't know,0.0,0.0,0.0,neutral,0,0.05755120515823364,"The story of Edgar Cayce, a 1997 book by Thomas Sugrue, originally published in 1969 as The story of Edgar Cayce : There Is a River",0.0,0.0,0.0,contradiction,0,0.01864626072347164
399,who sings proud mary in the movie proud mary,,False,I don't know,,,,neutral,0,0.22322852909564972,"Creedence Clearwater Revival /Th> /Th> /Tr> /Tr> Th colspan=""2"">  Proud Mary '' /Th> /Tr> T",,,,entailment,1,0.6770393252372742
400,when did the bmw 2 series come out,,False,I don't know,,,,neutral,0,0.14271120727062225,The Mavericks were dreadful.,,,,entailment,1,0.8434615731239319
401,who is the actor that plays tommy in power,,False,I don't know,,,,neutral,0,0.032862283289432526,A keystone species is a plant or animal that plays a unique and crucial role in the way an ecosystem functions.,,,,neutral,0,0.36227816343307495
402,how many types of page orientation are there in ms word,,False,I don't know,,,,contradiction,0,0.09180928021669388,Oxygen atoms.,,,,contradiction,0,0.08740264922380447
403,where is super bowl played at this year,,False,American cities,,,,contradiction,0,0.08919946104288101,The Super Bowl is the annual American football game that determines the champion of the National Football League ( NFL ).,,,,neutral,0,0.09445331990718842
404,chief starr and the raiders of the galaxy,,False,"St. Louis, Missouri to Los Angeles, California on January 12, 2016, and the Chargers'move from St. Louis, Missouri to Los Angeles, California on January 12, 2016,",,,,contradiction,0,0.021861618384718895,"Los Angeles to Los Angeles, California on January 12, 2016, and the Chargers'move from San Francisco, California on January 12, 2016, and the Chargers'move from San Francisco, California on January 12, 2016,",,,,contradiction,0,0.069708913564682
405,does president have to be born in usa,,False,I don't know,,,,contradiction,0,0.008957764133810997,"The birthplace of Abraham Quintanilla, Jr.",,,,contradiction,0,0.008519614115357399
406,when did saudi arabia became a member of the un,,False,Arsenal,,,,neutral,0,0.11449023336172104,Arsenal.,,,,entailment,1,0.564319372177124
407,where does the phrase up and adam come from,,False,I don't know,,,,neutral,0,0.2050878405570984,Here Today '' ( 1966 ) /Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr,,,,contradiction,0,0.19039416313171387
408,who influenced the pure food and drug act,,False,I don't know,,,,contradiction,0,0.036196764558553696,Stat. 416 ( 1912 ) ( Sherley Amendment ) /Li> 37 U.S. Stat. 732 ( 1913 ) ( Gould Amendment ) /Li> 41 U.S. Stat. 271 ( 1919 ) ( Ken,,,,contradiction,0,0.24048355221748352
409,who won the women's championship at wimbledon this year,Garbiñe Muguruza,True,Bill Russell),0.0,0.0,0.0,contradiction,0,0.0481744222342968,The NBA.,0.0,0.0,0.0,contradiction,0,0.030929753556847572
410,what's the difference between flank steak and round steak,,False,I don't know,,,,contradiction,0,0.2431502640247345,The French fries are a type of French fries.,,,,entailment,1,0.8713233470916748
411,this must be the place talking heads naive melody,,False,I don't know,,,,neutral,0,0.19401565194129944,"Talking Heads /Th> /Th> /Tr> /Tr> /Tr> /Th> Th colspan=""2""> /Tr> /Tr> /Th>",,,,entailment,1,0.51482754945755
412,how to find the molar mass of copper ii nitrate,,False,I don't know,,,,contradiction,0,0.14806899428367615,"/Tr> /Tr> /Tr> /Tr> Th colspan=""2""> Names /Th> /Tr> Tr> Td colspan=""2""> ",,,,entailment,1,0.5639155507087708
413,where are the non metals located on the periodic table,,False,thylakoid membrane of the chloroplast,,,,neutral,0,0.17180615663528442,thylakoid membrane of the chloroplast in photosynthetic eukaryotes.,,,,neutral,0,0.23167748749256134
414,how many verses in each chapter of the bible,,False,I don't know,,,,neutral,0,0.01987510360777378,The term '' peacekeeping '' is generally considered to lie in ( or between ) Chapter 6.,,,,neutral,0,0.008859188295900822
415,who won second place in miss universe 2017,Laura González,True,Steelers).,0.0,0.0,0.0,contradiction,0,0.0072677708230912685,Steelers ).,0.0,0.0,0.0,contradiction,0,0.0066534290090203285
416,did the milwaukee brewers ever won a world series,,False,I don't know,,,,contradiction,0,0.13909046351909637,The Milwaukee Brewers are the major league affiliates of the Milwaukee Brewers.,,,,neutral,0,0.23530913889408112
417,when does the new wheel of fortune season start,"September 10, 2018",True,I don't know,0.0,0.0,0.0,neutral,0,0.09704098105430603,"NBA games, the players are rewarded with trophies.",0.0,0.0,0.0,neutral,0,0.11250518262386322
418,when does ricky find out adrian is pregnant,,False,I don't know,,,,neutral,0,0.014199243858456612,The sentence is true because the sentence is true.,,,,neutral,0,0.08796059340238571
419,the justice for victims of trafficking act of 2015,,False,I don't know,,,,contradiction,0,0.1294187307357788,"The Act was passed by the House on May 9, 2000 ( Voice Vote ).",,,,contradiction,0,0.02091185562312603
420,where have you gone charming billy by tim o'brien,,False,I don't know,,,,neutral,0,0.2542368769645691,You can't have your cake and eat it ( too ),,,,entailment,1,0.8240638971328735
421,tom and jerry movie the fast and the furry,,False,Warner Bros. Animation,,,,neutral,0,0.18217800557613373,Turner Entertainment Co.,,,,neutral,0,0.11068262904882431
422,who has been elected next president of united nations 2018,María Fernanda Espinosa,True,Priesthood,0.0,0.0,0.0,contradiction,0,0.056432705372571945,Priesthood calling in The Church of Jesus Christ of Latter - day Saints ( LDS Church ).,0.0,0.0,0.0,neutral,0,0.08783791214227676
423,names of governors of all 29 indian states,,False,cyclones,,,,neutral,0,0.01214087288826704,Tropical cyclones /Th> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr>,,,,neutral,0,0.1573481410741806
424,when was the myers briggs type indicator developed,during World War II,True,I don't know,0.0,0.0,0.0,neutral,0,0.16666294634342194,"The Miami, Florida, meeting was held in Florida, Florida, United States.",0.0,0.0,0.0,neutral,0,0.16770406067371368
425,when was the last time australia won the rugby world cup,1999,True,I don't know,0.0,0.0,0.0,contradiction,0,0.028511565178632736,The trophy has been won 100 times from 1914 to the end of the 2018 season.,0.0,0.0,0.0,entailment,1,0.9790709018707275
426,what are the commonwealth countries of the united kingdom,,False,I don't know,,,,contradiction,0,0.07020322978496552,"The United Kingdom is an international organisation in which countries with diverse social, political, and economic backgrounds are regarded as equal in status, and cooperate within a framework of common values and goals, as outlined in the Singapore Declaration issued in 1971.",,,,neutral,0,0.011164667084813118
427,why is the bible called the king james version,,False,I don't know,,,,contradiction,0,0.2863805890083313,The King James Version of the Bible is a book of the Bible.,,,,entailment,1,0.7930103540420532
428,where was the movie it's complicated filmed,New York City,True,I don't know,0.0,0.0,0.0,neutral,0,0.20785124599933624,/P> P>,0.0,0.0,0.0,neutral,0,0.3457536995410919
429,how many flights to the top of the eiffel tower,,False,Construction started,,,,neutral,0,0.18712656199932098,Construction started in the 7th arrondissement.,,,,neutral,0,0.07481524348258972
430,who plays the coach's daughter in friday night lights,,False,I don't know,,,,contradiction,0,0.041705403476953506,The Theatre,,,,entailment,1,0.3956010043621063
431,how many episodes of pretty little liars on netflix,,False,I don't know,,,,neutral,0,0.24781551957130432,"The DVD cover of the DVD was released on June 8, 2010 ( 2010 - 06 - 08 ) -- March 21, 2011 ( 2011 - 03 - 21 ) /Td> /Tr> /Tr> /Tr>",,,,entailment,1,0.9631413817405701
432,where are radar detectors illegal in the us,,False,I don't know,,,,neutral,0,0.03420766070485115,The age of the person for whom it is written.,,,,neutral,0,0.18220680952072144
433,what is the purpose of sinners in the hands of an angry god,,False,I don't know,,,,neutral,0,0.14526456594467163,"The name of God is not a human invention, but has divine origin and is based on divine revelation.",,,,neutral,0,0.07827107608318329
434,where did the term how's tricks come from,,False,I don't know,,,,neutral,0,0.20395749807357788,"The term is a shortening of the term  duck's egg '', the latter being used long before Test cricket began.",,,,entailment,1,0.9496020674705505
435,who wrote the story for the shape of water,Guillermo del Toro,True,I don't know,0.0,0.0,0.0,contradiction,0,0.04174992814660072,"The term is believed to come from the shape of the number  0 '' being similar to that of a duck's egg, as in the case of the American slang term  goose - egg ''.",0.0,0.0,0.0,neutral,0,0.019317522644996643
436,what is vouching how would you vouch the cash book,,False,I don't know,,,,contradiction,0,0.04779623821377754,The book was originally bound with the idea that the book would be used in a library setting where the book would receive harder use than those usual trade editions sold to the public.,,,,entailment,1,0.7158235311508179
437,when do fifty shades of freed come out,"February 9, 2018",True,I don't know,0.0,0.0,1.0,neutral,0,0.24311082065105438,Fifty Shades of Grey /Tr> /Tr> /Tr> /Tr> Th> Author /Th> Td> /Tr> /Tr> Th> Th,0.0,0.0,1.0,entailment,1,0.7187163233757019
438,when you find a fork in the road take it meaning,,False,I don't know,,,,neutral,0,0.21916447579860687,The proverb means that one can not have or want more than one deserves or is reasonable.,,,,neutral,0,0.13182996213436127
439,who did the royals play in the world series,,False,Magic,,,,neutral,0,0.3717976212501526,Magic is depicted as a supernatural force that can be used to override the usual laws of nature.,,,,neutral,0,0.29098308086395264
440,what happened to the first danny on full house,,False,I don't know,,,,contradiction,0,0.3010765612125397,The President of the United States ( Season 2 ),,,,contradiction,0,0.25479403138160706
441,why they call new york the big apple,,False,I don't know,,,,entailment,1,0.5395552515983582,"The mass of organisms in situ is regarded as the natural mass of organisms in situ, just as they are.",,,,neutral,0,0.23110684752464294
442,when were hungry love will keep us alive lyrics,,False,I don't know,,,,contradiction,0,0.19577370584011078,The Eagles' producer was Elliot Sche.,,,,neutral,0,0.025907311588525772
443,why does the eye of a hurricane have low pressure,,False,low,,,,neutral,0,0.06855649501085281,pressure in the western Pacific below average.,,,,neutral,0,0.1632300317287445
444,where is the lighthouse in lighthouse point fl,Hillsboro Beach,True,I don't know,0.0,0.0,0.0,contradiction,0,0.25809141993522644,"Lighthouse Point is located in Broward County, Florida, United States of America.",0.0,0.0,0.0,entailment,1,0.9677135944366455
445,who founded the first university in the world,Fatima bint Muhammad Al-Fihriya Al-Qurashiya,True,supernatural,0.0,0.0,0.0,neutral,0,0.09981992840766907,The author of the book remained fascinated by the possibilities of human psychology.,0.0,0.0,0.0,neutral,0,0.07131554931402206
446,when do you stop growing new facial hair,,False,I don't know,,,,neutral,0,0.2902034819126129,Facial hair ) (,,,,neutral,0,0.4438101649284363
447,if you ever want to be in love song download,,False,I don't know,,,,neutral,0,0.22292210161685944,"James Bay /Th> /Th> Tr> Th colspan=""2""> /Tr> Tr> Th colspan=""2""> Single by James Bay /Th> /Th> ",,,,entailment,1,0.6402871608734131
448,when did tiger win his last pga tournament,2007,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20368675887584686,Tiger Woods /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> ,0.0,0.0,1.0,entailment,1,0.6281131505966187
449,how many book are there of fifty shades of grey,,False,E.L. James,,,,entailment,1,0.7988712191581726,Charlotte Moore.,,,,neutral,0,0.32667961716651917
450,who wrote aerosmith i don't want to miss a thing,Diane Warren,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20313508808612823,Aerosmith /Th> /Th> /Tr> /Tr> /Tr> /Tr> /Th> /Th> /Th> /Th> /Th> /,0.0,0.0,1.0,entailment,1,0.7391864061355591
451,who were the characters on dukes of hazzard,,False,I don't know,,,,contradiction,0,0.22495891153812408,"The Dukes of Hazzard /Th> /Th> /Tr> Tr> Td colspan=""2""> /Tr> /Tr> Tr> Th> Genre ",,,,entailment,1,0.7824605703353882
452,artists with top 40 hits in 4 decades,,False,I don't know,,,,contradiction,0,0.02408209629356861,are listed with their sales figures.,,,,entailment,1,0.8197205066680908
453,cast of i can be bad all by myself,,False,"Tyler Perry /Th> /Th> /Th> Th colspan=""2"">  All by Myself /Th> /Th> /Th> Td colspan=""2""> Theatrical release",,,,entailment,1,0.5227448344230652,"Tyler Perry /Tr> /Tr> Th colspan=""2"">  All by Myself '' /Th> /Tr> Tr> Th colspan=""2""> Theatrical release",,,,entailment,1,0.5359858274459839
454,when does season two of i am frankie come out,,False,I don't know,,,,neutral,0,0.15394364297389984,Promised Land.,,,,neutral,0,0.16948950290679932
455,the day after we broke up korean drama,,False,I don't know,,,,neutral,0,0.1985013335943222,The organization is a nonprofit.,,,,neutral,0,0.029644694179296494
456,which country won the last south pacific games 2017,,False,NHL,,,,neutral,0,0.1624804139137268,NHL.,,,,neutral,0,0.3293399512767792
457,what is the point of a bloody mary,,False,I don't know,,,,entailment,1,0.488668292760849,The Bloody Mary is a mixed drink containing 4.5 cl ( 3 parts ) Vodka /Li> /Ul> /Td> /Tr> /Tr> /Tr> /T,,,,neutral,0,0.15556646883487701
