idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
410,what's the difference between flank steak and round steak,,False,I don't know,,,,contradiction,0,0.2431502640247345,The French fries are a type of French fries.,,,,entailment,1,0.8713233470916748
411,this must be the place talking heads naive melody,,False,I don't know,,,,neutral,0,0.22167286276817322,"Kilmer is most remembered for  Trees '', which has been the subject of frequent parodies and references in popular culture.",,,,neutral,0,0.05525200814008713
412,how to find the molar mass of copper ii nitrate,,False,I don't know,,,,contradiction,0,0.14806899428367615,"/Tr> /Tr> /Tr> /Tr> Th colspan=""2""> Names /Th> /Tr> Tr> Td colspan=""2""> ",,,,entailment,1,0.5639155507087708
413,where are the non metals located on the periodic table,,False,I don't know,,,,neutral,0,0.08626243472099304,/Td> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /T,,,,entailment,1,0.37325146794319153
414,how many verses in each chapter of the bible,,False,I don't know,,,,neutral,0,0.03402085229754448,/P> P>,,,,neutral,0,0.14703813195228577
415,who won second place in miss universe 2017,Laura González,True,I don't know,0.0,0.0,0.0,neutral,0,0.1579379290342331,"The pageant has awarded a top - five finalists from 1952 to 1989 and from 2001 up to 2014, with the first, second, third and fourth runner - up being awarded.",0.0,0.0,0.0,entailment,1,0.781290590763092
416,did the milwaukee brewers ever won a world series,,False,Larry O'Brien Championship Trophy,,,,contradiction,0,0.08166325837373734,Rings.,,,,neutral,0,0.2745266556739807
417,when does the new wheel of fortune season start,"September 10, 2018",True,I don't know,0.0,0.0,0.0,neutral,0,0.06614512205123901,"The second half of the season aired entirely in February 2017 on weekdays, with either a half - episode segment or a full episode premiering each day.",0.0,0.0,0.0,neutral,0,0.006200155708938837
418,when does ricky find out adrian is pregnant,,False,I don't know,,,,contradiction,0,0.08555088937282562,The series follows Jane Villanu.,,,,contradiction,0,0.022377990186214447
419,the justice for victims of trafficking act of 2015,,False,I don't know,,,,neutral,0,0.14439085125923157,2016 /Th> /Tr> Table> Victims of Trafficking and Violence Protection Act of 2000 /Tr> /Tr> /Tr> /Tr> /Tr> /Tr>,,,,entailment,1,0.5613245964050293
420,where have you gone charming billy by tim o'brien,,False,Aram and Mourad met at a schoolhouse.,,,,neutral,0,0.006707215681672096,Aram Garoghlanian was a young Armenian boy who was a student at the school of George Washington Johnson.,,,,entailment,1,0.7801889777183533
421,tom and jerry movie the fast and the furry,,False,I don't know,,,,contradiction,0,0.24735035002231598,"The Fast and the Furious /Th> /Th> /Th> /Th> /Th> /Tr> Th colspan=""2""> The Fast and the Furious /Th> /Th> ",,,,entailment,1,0.4968407154083252
422,who has been elected next president of united nations 2018,María Fernanda Espinosa,True,I don't know,0.0,0.0,0.0,neutral,0,0.24145059287548065,Miroslav Laják since 12 September 2017 /Tr> /Tr> /Tr> Tr> Tr> Th> Style /Th> Td> His Excellency /Td,0.0,0.0,0.0,entailment,1,0.8323886394500732
423,names of governors of all 29 indian states,,False,I don't know,,,,contradiction,0,0.04596169292926788,In the Republic of India,,,,entailment,1,0.5179250836372375
424,when was the myers briggs type indicator developed,during World War II,True,Marsh,0.0,0.0,0.0,neutral,0,0.28561845421791077,"The Marsh test is a highly sensitive method in the detection of arsenic, especially useful in the field of forensic toxicology when arsenic was used as a poison.",0.0,0.0,0.0,neutral,0,0.042108505964279175
425,when was the last time australia won the rugby world cup,1999,True,I don't know,0.0,0.0,1.0,neutral,0,0.1694067418575287,The 2018 FIFA World Cup is a tournament in which 79 national teams have entered the competition.,0.0,0.0,1.0,contradiction,0,0.022204075008630753
426,what are the commonwealth countries of the united kingdom,,False,I don't know,,,,contradiction,0,0.3245986998081207,The Commonwealth of Nations is a voluntary association of 53 sovereign states.,,,,entailment,1,0.9749954342842102
427,why is the bible called the king james version,,False,I don't know,,,,contradiction,0,0.20416180789470673,/Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /Tr> /T,,,,contradiction,0,0.4087243378162384
428,where was the movie it's complicated filmed,New York City,True,I don't know,0.0,0.0,0.0,contradiction,0,0.0143445348367095,"The first season premiered on April 17, 2011, on HBO.",0.0,0.0,0.0,entailment,1,0.8363347053527832
429,how many flights to the top of the eiffel tower,,False,I don't know,,,,contradiction,0,0.18589408695697784,"The Eiffel Tower /Th> /Tr> Tr> Td colspan=""2""> The Eiffel Tower /Th> /Tr> Td colspan=""2""> Tour Eiffel /Th",,,,entailment,1,0.6784611344337463
430,who plays the coach's daughter in friday night lights,,False,I don't know,,,,neutral,0,0.09020671993494034,"Jenner ), their half - sisters Kendall and Kylie Jenner, and Kourtney's now ex-boyfriend, Scott Disick.",,,,entailment,1,0.6336191296577454
431,how many episodes of pretty little liars on netflix,,False,I don't know,,,,contradiction,0,0.14521761238574982,"The tenth season debuted on March 27, 2018.",,,,entailment,1,0.9778792262077332
432,where are radar detectors illegal in the us,,False,I don't know,,,,neutral,0,0.1355583369731903,"The agency was formed on June 19, 1934.",,,,neutral,0,0.0030647171661257744
433,what is the purpose of sinners in the hands of an angry god,,False,will,,,,neutral,0,0.13373000919818878,weakened but not destroyed by original sin,,,,neutral,0,0.05180365964770317
434,where did the term how's tricks come from,,False,"I don't know) is a proverb that originated in Wales, and was particularly prevalent in Pembrokshire.",,,,contradiction,0,0.08518998324871063,P> P> /P> /P> /P> /P> /P> /P> /P> /P> /P> /P> /P> ,,,,contradiction,0,0.050509944558143616
435,who wrote the story for the shape of water,Guillermo del Toro,True,Constitutional Convention,0.0,0.0,0.0,neutral,0,0.15972545742988586,States.,0.0,0.0,0.0,neutral,0,0.1864483654499054
436,what is vouching how would you vouch the cash book,,False,I don't know,,,,neutral,0,0.20455536246299744,Occam's razor.,,,,entailment,1,0.820421040058136
437,when do fifty shades of freed come out,"February 9, 2018",True,I don't know,0.0,0.0,0.0,neutral,0,0.21047908067703247,"The single was released on September 19, 2018 ( 2018 - 09 - 19 ) /Td> /Tr> Tr> Tr> Th colspan=""2""> /Tr> Tr> ",0.0,0.09090909090909091,0.0,entailment,1,0.7318143844604492
438,when you find a fork in the road take it meaning,,False,I don't know,,,,contradiction,0,0.025533711537718773,"The past success of radar detectors was based on the fact that radio - wave beam can not be narrow - enough, so the detector usually senses stray and scattered radiation",,,,neutral,0,0.004496060311794281
439,who did the royals play in the world series,,False,I don't know,,,,contradiction,0,0.1886509358882904,"The Kansas City Royals /Th> /Tr> Tr> Tr> Td colspan=""2""> Kansas City Royals /Th> /Tr> Tr> Td colspan",,,,entailment,1,0.768709123134613
440,what happened to the first danny on full house,,False,I don't know,,,,contradiction,0,0.12200756371021271,"The proverb "" All work and no play makes Jack a dull boy "" is a proverb.",,,,entailment,1,0.6576107740402222
441,why they call new york the big apple,,False,I don't know,,,,neutral,0,0.10612176358699799,"The proverb originated in Wales, and was particularly prevalent in Pembrokshire.",,,,entailment,1,0.9598566889762878
442,when were hungry love will keep us alive lyrics,,False,I don't know,,,,neutral,0,0.016393810510635376,The song was inducted into the Canadian Songwriters Hall of Fame.,,,,neutral,0,0.005155679304152727
443,why does the eye of a hurricane have low pressure,,False,I don't know,,,,neutral,0,0.0970361977815628,The trade winds can cause a lot of damage.,,,,neutral,0,0.01075249444693327
444,where is the lighthouse in lighthouse point fl,Hillsboro Beach,True,I don't know,0.0,0.0,0.0,contradiction,0,0.25809141993522644,"Lighthouse Point is located in Broward County, Florida, United States of America.",0.0,0.0,0.0,entailment,1,0.9677135944366455
445,who founded the first university in the world,Fatima bint Muhammad Al-Fihriya Al-Qurashiya,True,I don't know,0.0,0.0,0.0,neutral,0,0.136195570230484,"The first Western European institutions generally considered universities were established in the Kingdom of Italy, then part of the Holy Roman Empire, the Kingdom of England, the Kingdom of France, the Kingdom of Spain, and the Kingdom of Portugal between the 11th and 15th centuries for the study of the Arts and",0.0,0.0,0.0,entailment,1,0.9850881695747375
446,when do you stop growing new facial hair,,False,I don't know,,,,neutral,0,0.2902034819126129,big hair icon.,,,,entailment,1,0.493338406085968
447,if you ever want to be in love song download,,False,I don't know,,,,contradiction,0,0.1709449589252472,James Bay /Li> Li> Jimmy Hogarth /Li> Steve McEwan /Li> /Tr> Th>,,,,neutral,0,0.25015494227409363
448,when did tiger win his last pga tournament,2007,True,I don't know,0.0,0.0,1.0,contradiction,0,0.17879918217658997,Tiger Woods /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> ,0.0,0.0,1.0,entailment,1,0.5230657458305359
449,how many book are there of fifty shades of grey,,False,I don't know,,,,neutral,0,0.04084903746843338,The series contains some songs making their first CD appearance ( in some rare cases ).,,,,neutral,0,0.02317172661423683
450,who wrote aerosmith i don't want to miss a thing,Diane Warren,True,I don't know,0.0,0.0,1.0,contradiction,0,0.20313508808612823,Aerosmith /Th> /Th> /Tr> /Tr> /Tr> /Tr> /Th> /Th> /Th> /Th> /Th> /,0.0,0.0,1.0,entailment,1,0.7391864061355591
451,who were the characters on dukes of hazzard,,False,I don't know,,,,contradiction,0,0.2350786179304123,Year - old in HP7,,,,contradiction,0,0.22299614548683167
452,artists with top 40 hits in 4 decades,,False,I don't know,,,,neutral,0,0.01631968840956688,"/P> P> All artists included on this list, which have begun charting on official albums or singles charts have their available claimed figures supported by at least 20 % in certified units.",,,,entailment,1,0.9370962381362915
453,cast of i can be bad all by myself,,False,I don't know,,,,contradiction,0,0.13266652822494507,Theatrical release poster /Td> /Tr> /Tr> /Tr> Th> Directed by /Th> Td> Tyler Perry /Td> /Tr> ,,,,entailment,1,0.6058371663093567
454,when does season two of i am frankie come out,,False,"season aired entirely in February 2017 on weekdays, with either a half - episode segment or a full episode premiering each day.",,,,neutral,0,0.4484046399593353,"The second half of the season aired entirely in February 2017 on weekdays, with either a half - episode segment or a full episode premiering each day.",,,,neutral,0,0.009667126461863518
455,the day after we broke up korean drama,,False,"Japan between April 2 and July 2, 2006.",,,,contradiction,0,0.1654438078403473,"The first season, consisting of 14 episodes, aired in Japan between April 2 and July 2, 2006, airing in a nonlinear order in its original broadcast.",,,,neutral,0,0.02412964589893818
456,which country won the last south pacific games 2017,,False,I don't know,,,,contradiction,0,0.15856848657131195,The 2018 FIFA World Cup /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th> /Th,,,,entailment,1,0.722234845161438
457,what is the point of a bloody mary,,False,I don't know,,,,entailment,1,0.488668292760849,The Bloody Mary is a mixed drink containing 4.5 cl ( 3 parts ) Vodka /Li> /Ul> /Td> /Tr> /Tr> /Tr> /T,,,,neutral,0,0.15556646883487701
458,when did virgin active start in south africa,,False,I don't know,,,,neutral,0,0.13724280893802643,"The cover of Calvin and Hobbes, the first collection of comic strips, released in April 1987 /Td> /Tr> /Tr> /Tr> Tr> Td> Current status / schedule /",,,,entailment,1,0.5279678106307983
459,what was the capital of brazil before brasilia,Rio de Janeiro,True,I don't know,0.0,0.0,1.0,neutral,0,0.3214030861854553,"The annexation of the Republic of Texas in 1845 led directly to the Mexican -- American War, after which the victorious United States obtained the northern half of Mexico's",0.0,0.0,1.0,neutral,0,0.020081544294953346
460,where was the kath and kim movie filmed,Positano,True,I don't know,0.0,0.0,0.0,contradiction,0,0.004582737106829882,"Ireland, Iceland and Spain.",0.0,0.0,0.0,contradiction,0,0.004535655491054058
461,who is responsible for setting up the configuration libraries,,False,I don't know,,,,neutral,0,0.35173898935317993,The schema is a set of formulas ( sentences ) called integrity constraints imposed on a database.,,,,entailment,1,0.6328303217887878
462,what is red's real name on that 70's show,"Reginald Albert ""Red"" Forman",True,Scott Disick,0.0,0.0,0.0,neutral,0,0.2607071101665497,Scott Disick.,0.0,0.0,0.0,contradiction,0,0.21388569474220276
463,oranhe is the new black season 5 cast,,False,I don't know,,,,contradiction,0,0.21176941692829132,"Orange Is the New Black ( season 5 ) /Th> /Th> /Th> Td colspan=""2""> Promotional poster /Th> /Tr> Tr> Th> Starring ",,,,entailment,1,0.6840271353721619
464,where does the saying you can't have your cake and eat it too come from,,False,I don't know,,,,neutral,0,0.02642027847468853,The proverb is a common English idiomatic proverb of Welsh origin.,,,,neutral,0,0.07982931286096573
465,when is the new pitch perfect coming out,,False,I don't know,,,,contradiction,0,0.08027003705501556,The album is a studio album by Ariana Grande.,,,,entailment,1,0.9716323018074036
466,when was the demonetization first time done in india,,False,I don't know,,,,contradiction,0,0.15723448991775513,/Tr> /Tr> Th> Date /Th> Td> 8 November 2016 /Tr> /Tr> Th> Time /Th> Td> 20 : 15 IST (,,,,contradiction,0,0.27642759680747986
467,how much money did blink 182 get for rock show,,False,Pearl Jam,,,,entailment,1,0.44722193479537964,Justin Tour,,,,neutral,0,0.2516340911388397
468,where are the lobes of the brain located,,False,I don't know,,,,contradiction,0,0.1142820492386818,The human brain is the brain of the human body.,,,,neutral,0,0.2429816573858261
469,what will you do about me randy travis,,False,I don't know,,,,neutral,0,0.15060479938983917,"The sentence "" I'm Only Human '' is a quotation from the comic book character Superman.",,,,neutral,0,0.1838727444410324
470,when did nhl start 3 on 3 overtime,2015–16 NHL season,True,I don't know,0.0,0.0,0.0,neutral,0,0.41502195596694946,The number of championships won by NBA superstars is often used as a measurement of their greatness.,0.0,0.0,0.0,neutral,0,0.05894986167550087
471,who is the founder of red cross society,Henry Dunant,True,I don't know,0.0,0.0,1.0,contradiction,0,0.1460733413696289,"The Geneva Conventions'three emblems in use : Red Cross, Red Crescent, Red Crystal /Td> /Tr> Tr> Tr> Th> Founded /Th> Ul> L",0.0,0.0,1.0,entailment,1,0.8228268027305603
472,what are the three rivers of pittsburgh pennsylvania,Allegheny,True,I don't know,0.0,0.0,0.0,neutral,0,0.17084291577339172,Three Rivers Park /Th> /Tr> Tr> Th> Type /Th> Td> Municipal Park /Tr> Th> Location /Th> Td> Td> ,0.0,0.0,0.0,entailment,1,0.36601582169532776
473,who was involved in the 1992 la gang truce and peace talks,,False,I don't know,,,,neutral,0,0.08086733520030975,"The Watts truce was a 1992 peace agreement among rival street gangs in Los Angeles, California, declared in the neighborhood of Watts.",,,,entailment,1,0.542569100856781
474,is italy an example of a unitary government,,False,I don't know,,,,neutral,0,0.25001007318496704,The European Union ( EU ) has expanded a number of times throughout its history by way of the accession of new member states to the Union.,,,,entailment,1,0.97971510887146
475,what happened after the battle at lexington and concord,,False,Great Britain,,,,entailment,1,0.4496856927871704,Britain /Li> Li> Kingdom of France /Li> Spanish Empire /Li> /Li> /Td> /Tr> Th> Parties /Th> Td> ,,,,contradiction,0,0.25963979959487915
476,what were the two super powers during the cold war,Soviet Union,True,I don't know,0.0,0.0,1.0,neutral,0,0.013764393515884876,"The Cold War was a state of geopolitical tension after World War II between powers in the Eastern Bloc ( the Soviet Union and its satellite states ) and powers in the Western Bloc ( the United States, its NATO allies and others ).",0.0,0.09523809523809523,1.0,neutral,0,0.01687861606478691
477,at present who is the speaker of lok sabha,Sumitra Mahajan,True,I don't know,0.0,0.0,0.0,contradiction,0,0.1470290720462799,Yogi Adityanath since 19 March 2017 /Td> /Tr> Tr> Tr> Th> Appointer /Th> Td> Governor of Uttar Pradesh /Td> /T,0.0,0.0,0.0,entailment,1,0.48376405239105225
478,who voices the faceless old woman who secretly lives in your home,Mara Wilson,True,I don't know,0.0,0.0,0.0,contradiction,0,0.007447378244251013,Drew Carey is the main protagonist of the series.,0.0,0.0,0.0,contradiction,0,0.1795320361852646
479,throw the baby out with the bathwater example,,False,I don't know,,,,neutral,0,0.21043157577514648,"The trigger time to optical stimulus is, in spite of the low temperatures, only 55 milliseconds.",,,,neutral,0,0.13620799779891968
480,who played the mother in my big fat greek wedding,,False,Leah became recurring cast members,,,,entailment,1,0.9507772922515869,Leah became recurring cast members.,,,,entailment,1,0.968686044216156
481,when did sweet dreams are made of this come out,1983,True,I don't know,0.0,0.0,1.0,neutral,0,0.2801525592803955,"Eurythmics /Th> /Tr> Tr> Tr> Th colspan=""2""> /Tr> /Tr> Th colspan=""2""> Single by Eurythmic",0.0,0.0,1.0,entailment,1,0.7253166437149048
482,when were catholic churches allowed back in england,Dioceses (replacing districts) were re-established by Pope Pius IX in 1850,True,I don't know,0.0,0.0,0.0,contradiction,0,0.3592709004878998,"Westminster Cathedral, City of Westminster, London /Td> /Tr> /Tr> /Tr> Th> Classification /Th> Catholic /Td> /Tr> /Tr>",0.0,0.0,0.0,entailment,1,0.5381816029548645
483,where is biltmore estate located and what is it famous for,,False,United Kingdom countries.,,,,neutral,0,0.17663295567035675,"The first is the method of calculating the location of the geographical centre of the United Kingdom, and the second is the method of determining the location of the geographical centre of the United Kingdom, and the third is the method of determining the location of the geographical centre of the United Kingdom.",,,,entailment,1,0.3538958430290222
484,who plays wendy the waitress in how i met your mother,Charlene Amoia,True,I don't know,0.0,0.0,0.0,contradiction,0,0.18015460669994354,"The Mindy Project is an American comedy television series which aired on Fox for three seasons from on September 25, 2012, to March 24, 2015.",0.0,0.0,0.0,entailment,1,0.974821150302887
485,stevie wonder i don't know why i love you,,False,I don't know,,,,contradiction,0,0.1398511528968811,"The call - and - answer is potentially infinitely recursive, limited only by the number of participants or the amount of time the participants wish to spend on it.",,,,neutral,0,0.2608211934566498
486,where did the night at the museum take place,New York City's American Museum of Natural History,True,Sparta is not near any interstate highway or state boundary,0.0,0.0,0.0,contradiction,0,0.04029741883277893,Sparta is not near any interstate highway or state boundary.,0.0,0.0,0.0,contradiction,0,0.04650816321372986
487,a capacitor that transfers an ac signal from one stage to another is called a,,False,I don't know,,,,neutral,0,0.14797228574752808,"Synthesizers without built - in controllers are often called sound modules, and synthesizers without built - in controllers are often called sound modules.",,,,entailment,1,0.8552098274230957
488,which episode does pam and jim get together,,False,I don't know,,,,contradiction,0,0.1455230861902237,"The Office ( U.S. season 8 ) /Th> /Th> Table> Tr> Th colspan=""2"">  New Guys '' /Th> /Tr> Tr> ",,,,entailment,1,0.48331964015960693
489,what's the difference between windows 7 home basic and ultimate,,False,I don't know,,,,contradiction,0,0.1636354774236679,"The first release of the first version of the game was on September 13, 2016.",,,,contradiction,0,0.058066174387931824
490,colonialism and nationalism in india meaning in hindi,,False,I don't know,,,,neutral,0,0.0925765335559845,The Mughals ( 1526 -- 1540 ) Suris ( 1540 - 1553 ) Hindu - Hemu ( 1553 -- 56 ) Mughals ( 1556 - 1757 ) Marat,,,,neutral,0,0.1065969318151474
491,list of food items of different regions of india,,False,Members of Parliament),,,,neutral,0,0.03396514430642128,The Lok Sabha is made up of Members of Parliament ( MPs ).,,,,neutral,0,0.0873369425535202
492,what are freshmen called at the air force academy,Fourth class cadets,True,I don't know,0.0,0.0,0.0,contradiction,0,0.10843649506568909,"The United States Air Force Academy, Colorado, U.S. /Td> /Tr> Tr> Th> motto is Integrity First, Service Before Self, Excellence in All We Do /Td> /Tr",0.0,0.0,0.0,neutral,0,0.06129879131913185
493,who played rosario on will & grace and is she still alive,,False,Lana Parrilla,,,,entailment,1,0.5173725485801697,Lana Parrilla /Th> /Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr,,,,contradiction,0,0.0601595975458622
494,who's had the most number one singles,,False,I don't know,,,,neutral,0,0.08513820171356201,are likely to have more number - one singles.,,,,neutral,0,0.38592323660850525
495,who began the religious change in england and who carried out the change over several years,,False,I don't know,,,,contradiction,0,0.22671224176883698,"Christianity is the major religion, followed by Islam, Hinduism, Sikhism, Judais, and Judais.",,,,contradiction,0,0.00902178417891264
496,who is the voice of smokey the bear,,False,I don't know,,,,neutral,0,0.34145912528038025,"Mark L. Young ( born Markell V. Efimoff January 1, 1991 ) is an American actor.",,,,entailment,1,0.9449872374534607
497,mai rahoon ya na rahoon song movie name,,False,I don't know,,,,neutral,0,0.007094166241586208,The music of Mohammed Rafi is the music of Laxmikant Pyarelal.,,,,entailment,1,0.6454192399978638
498,how old was jordan when he played for wizards,,False,I don't know,,,,contradiction,0,0.23487046360969543,Emsley A. Laney /Td> /Tr> /Tr> Th> College /Th> North Carolina /Td> North Carolina /Td> High school /Th> Emsley A. Laney ,,,,contradiction,0,0.19934241473674774
499,what kind of gin for long island iced tea,,False,I don't know,,,,neutral,0,0.3553577959537506,The Long Island Iced Tea was named for its visual resemblance to non-alcoholic Iced tea.,,,,entailment,1,0.909084677696228
500,how many gold medals did nz win in the 2018 commonwealth,46,True,I don't know,0.0,0.0,1.0,contradiction,0,0.0726877823472023,The medals were ranked 5th in the medals table.,0.0,0.0,1.0,neutral,0,0.003750166855752468
501,who is the actor playing terry on general hospital,Cassandra James,True,Breaking Bad,0.0,0.0,0.0,contradiction,0,0.09849339723587036,"Breaking Bad is an American television drama series created by Vince Gilligan, which premiered in 2008 on the cable network AMC.",0.0,0.0,0.0,contradiction,0,0.03175351768732071
502,which of the following is not a mental change that takes place during young adulthood,,False,I don't know,,,,neutral,0,0.09605865180492401,"The term emerging adulthood is highly controversial within the developmental field, with developmental psychologists contested over the legitimacy of Arnett's theories and methods.",,,,neutral,0,0.014791131019592285
503,how many characters are there in coronation street,,False,United Kingdom,,,,contradiction,0,0.02794775925576687,United Kingdom.,,,,contradiction,0,0.02717575617134571
504,which group took control of the middle east from the arab,,False,I don't know,,,,neutral,0,0.16755656898021698,The Carolingian Empire.,,,,contradiction,0,0.09475179761648178
505,who is the leader of the state government in australia,the Queen of Australia,True,India,0.0,0.0,0.0,contradiction,0,0.16612301766872406,Constitutional powers.,0.0,0.0,0.0,contradiction,0,0.28178200125694275
506,when was national food security act introduced in rajasthan,22 December 2011,True,Saka calendar,0.0,0.0,0.0,contradiction,0,0.014903461560606956,Nepal Sambat.,0.0,0.0,0.0,contradiction,0,0.018023574724793434
507,good morning america what time does it start,7:00 to 9:00 a.m. in all U.S. time zones (live in the Eastern Time Zone and on tape delay elsewhere across the country),True,I don't know,0.0,0.0,0.0,contradiction,0,0.10297360271215439,VideoHelper ( 2004 -- 06 ) /Li>,0.0,0.0,0.0,contradiction,0,0.10839061439037323
508,what kind of peppers are in dave's insanity sauce,,False,Mimi Bobeck,,,,neutral,0,0.05586671456694603,Mimi Bobeck is a prankster.,,,,neutral,0,0.05941615626215935
509,who sang the song late december back in 63,,False,I don't know,,,,neutral,0,0.1092374175786972,The song was written by George Johnson.,,,,contradiction,0,0.07737159729003906
510,beginning in the 1820s which type of deference characterized american politics,,False,U.S. television channels,,,,neutral,0,0.16040392220020294,The address is now broadcast live across the country on many networks.,,,,neutral,0,0.003713067853823304
511,list the iso 9000 series of quality management standards,,False,I don't know,,,,contradiction,0,0.10752624273300171,NAIRU ).,,,,neutral,0,0.1916455328464508
512,what happened to the equal rights amendment quizlet,,False,You 'll Never Make Love In This Town Again.,,,,neutral,0,0.06063280627131462,"The Watts truce was a 1992 peace agreement among rival street gangs in Los Angeles, California, declared in the neighborhood of Watts.",,,,entailment,1,0.9765719771385193
513,what are the main sources of vitamin k,green leafy vegetables,True,I don't know,0.0,0.0,0.0,neutral,0,0.09575538337230682,Manna.,0.0,0.0,0.0,neutral,0,0.13513731956481934
514,when did the edwardian era start and end,1901 to 1910,True,I don't know,0.0,0.0,0.0,contradiction,0,0.11041126400232315,The Middle Ages or Medieval Period lasted from the 5th to the 15th century.,0.0,0.11764705882352941,0.0,contradiction,0,0.09069390594959259
515,impact of trade unions on the south african economy,,False,I don't know,,,,contradiction,0,0.061867617070674896,"Table> Trade unions in South Africa Tr> Th> COSATU, FEDUSA, NACTU, CONSAWU /Td> /Tr> Tr> Tr> Tr> ",,,,contradiction,0,0.07476146519184113
516,who sang put one foot in front of the other,,False,I don't know,,,,contradiction,0,0.17538830637931824,The song was first performed in Annie Get Your Gun by Ethel Merman and Ray Middleton.,,,,contradiction,0,0.02553587220609188
517,what type of sharks can you have as pets,,False,I don't know,,,,contradiction,0,0.060502514243125916,"The sentence "" Several attempts to keep a Great White Shark in captivity have been attempted, but most specimens died or had to be released after a short time.",,,,entailment,1,0.883735179901123
518,in step 1 of the reid technique interrogation,,False,I don't know,,,,contradiction,0,0.15587928891181946,"The Reid technique is a registered trademark of John E. Reid and Associates, and is widely used by law - enforcement agencies in North America.",,,,entailment,1,0.9767986536026001
519,what was the copperheads position on fighting the war,opposed the American Civil War and wanted an immediate peace settlement with the Confederates,True,I don't know,0.0,0.0,0.0,neutral,0,0.010094798170030117,The British paid little attention to the war.,0.0,0.2727272727272727,0.0,neutral,0,0.007440845016390085
520,where was the film call me by your name filmed,,False,I don't know,,,,contradiction,0,0.08641911298036575,The theatre was dismantled and the timbers used in the construction of the Globe Theatre on Bankside.,,,,neutral,0,0.04038525000214577
521,when was rudolph the red nosed reindeer written,1939,True,I don't know,0.0,0.0,0.0,contradiction,0,0.16804499924182892,"The work's image has been maintained and reinforced through song, radio, television, children's books, films, and advertising.",0.0,0.0,0.0,neutral,0,0.007538394071161747
522,of the three vastus muscle of the quadriceps which is the largest,,False,I don't know,,,,contradiction,0,0.2116604745388031,The quadriceps femoris muscle is a muscle in the quadriceps femoris family.,,,,entailment,1,0.8454878330230713
523,game of thrones who's who season 1,,False,I don't know,,,,neutral,0,0.22841374576091766,The Secret Life of the American Teenager ),,,,entailment,1,0.6781932711601257
524,what is the haunting of whaley house about,,False,I don't know,,,,contradiction,0,0.16527855396270752,"The Whaley House is located at 2476 San Diego Avenue in San Diego, California.",,,,entailment,1,0.8549092411994934
525,describe the powers that the president has in the role of commander in chief,,False,President,,,,neutral,0,0.36958014965057373,"The United States presidential line of succession follows the order of Vice President, Speaker of the House of Representatives, President pro tempore of the Senate, and then the heads of federal executive departments who form the Cabinet of the United States.",,,,contradiction,0,0.011929407715797424
526,mere jane ke baad mujhe yaad karoge mp3 download,,False,I don't know,,,,contradiction,0,0.1345108300447464,Armaan Malik /Th> /Th> Tr> Th> Th> Single by Armaan Malik /Th> /Th> Tr> Th> Released /Th> T,,,,entailment,1,0.6103313565254211
527,when does season 3 of lucifer come out,"October 2, 2017",True,I don't know,0.0,0.0,0.0,contradiction,0,0.139406219124794,tenth season of Lucifer,0.0,0.0,0.0,contradiction,0,0.08857306838035583
528,who wrote the music for the moody blues,,False,I don't know,,,,contradiction,0,0.10261569172143936,"The song was first recorded by Corinne Morgan and Frank C. Stanley in 1905 and has been recorded since by many famous artists including opera tenors John McCormack and Jan Peerce, early country singer Fiddlin'John Carson, country singer Slim Whitman,",,,,neutral,0,0.15811772644519806
529,what kind of currency is used in new zealand,New Zealand dollar,True,I don't know,0.0,0.0,1.0,contradiction,0,0.21768319606781006,The New Zealand dollar is a New Zealand dollar.,0.0,0.5,1.0,entailment,1,0.9466907978057861
530,when are wales playing in the world cup,,False,I don't know,,,,neutral,0,0.12297962605953217,UEFA Group D,,,,contradiction,0,0.29003259539604187
531,when was the last time mount shasta was active,about two centuries ago,True,I don't know,0.0,0.0,0.0,contradiction,0,0.11222561448812485,a third season.,0.0,0.0,0.0,neutral,0,0.13848507404327393
532,south park pandemic 2 the startling full episode,,False,I don't know,,,,contradiction,0,0.25089317560195923,Pandemic 2 : The Startling /Th> /Th> /Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr> Tr,,,,entailment,1,0.4999954104423523
533,who sings the song fly me to the moon,,False,I don't know,,,,contradiction,0,0.0795331597328186,America '' is a song from the musical West Side Story.,,,,entailment,1,0.8422364592552185
534,is the great barrier reef the biggest reef in the world,,False,dormant volcanoes,,,,contradiction,0,0.08613267540931702,"The Mariana Trench or Marianas Trench, located in the western Pacific Ocean approximately 200 kilometres ( 124 mi ) east of the Mariana Islands, is the deepest point in the world's oceans.",,,,entailment,1,0.771157443523407
