idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
567,smith and wesson model 19 serial number database,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Example: Example:Example: Example 2Context: Example 3Context:Example 2Context : Example 2 Context: Example 1Context: Context: Context 2Context 2Context 3Context 2",,,,neutral,0,0.12858346104621887,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference using the following context: Context: Context : Context:Context: Context <Tr> <Th colspan=""2"">",,,,neutral,0,0.3998640179634094
568,what was the first book that charles dickens published,The Pickwick Papers,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </Table> <Table> </Table><P> <Tr> <Th> <Td> <P> </Tr> </Td><P><P > <",0.0,0.0606060606060606,1.0,neutral,0,0.050407614558935165,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it does not state, then make the worst possible inference and make the most possible inference. </Context",0.0,0.03571428571428571,1.0,entailment,1,0.5069801807403564
569,which major layer of the digestive tract consists of an epithelium and a lamina propria,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below.Context: <P> <P>< <P>[Sperm motility is the ability of sperm",,,,contradiction,0,0.17188112437725067,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it is not stated, use the best available inference.Context: Sperm motility Sperm Mot",,,,entailment,1,0.531154215335846
570,the figures from ain ghazal embody the centrality of the,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is then translated into English. The answer will be translated into French. The context is the context of the question. The answer may be translated to English. </P>",,,,neutral,0,0.13276708126068115,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction.Context:Context:Constitution:Constitutional:Constitutions:Constituents:Constitutes",,,,entailment,1,0.5280489921569824
571,how many episodes is there in season 14 of greys anatomy,24,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below, say'I don't know'. <Tr> <Tr><Tr> {Th colspan=""2""> List of episodes </",0.0,0.0,1.0,entailment,1,0.759196400642395,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it does not clearly state, then make the worst possible inference and make the most possible inference using the",0.0,0.0,1.0,neutral,0,0.4220753312110901
572,how much fuel does the us military use,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below. The answer is NOT contained in any context. The question is NOT answered using ONLY a context.Context",,,,contradiction,0,0.05392177030444145,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context:The United States Department of Defense is one of the largest single consumers of energy in the",,,,entailment,1,0.6493015289306641
573,who is the highest paid nba player in 2016,LeBron James,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer: ""I don�",0.0,0.0,1.0,entailment,1,0.5713748335838318,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it is explicitly stated in the context, make it the best way you can.Context: The NBA",0.0,0.0,1.0,entailment,1,0.5713513493537903
574,why do ice cubes get smaller over time,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below:Context:Context :Context: Context:Contexts:ContextContext:context:Context-",,,,entailment,1,0.588593602180481,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example of Example: <Table> Bloody Mary <Tr> <",,,,contradiction,0,0.31763923168182373
575,who has been on the throne the longest in england,Queen Elizabeth II,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below. The answer to this question is the following:Context:Contexts:Context :Context: Context:",0.0,0.0,1.0,contradiction,0,0.11479344218969345,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it is not stated, then make the worst possible inference and make the most possible inference. </P",0.0,0.0,1.0,neutral,0,0.2797601521015167
576,where is earth within the milky way galaxy,Orion Arm,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer: <Table> Milky",0.0,0.0,0.0,entailment,1,0.3887542188167572,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is explicitly stated that the answer was not explicitly specified, make that best possible conclusion. If not",0.0,0.0,0.0,neutral,0,0.38388603925704956
577,who plays shiv's ex boyfriend on succession,Ashley Zukerman,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context below, say'I don't know'. </Table> <Table>Context: <Table><Table><Table> </Table",0.0,0.0,0.0,entailment,1,0.35201868414878845,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it does not state the answer, make it explicitly stated.Context: <Table> <Table >",0.0,0.0,0.0,entailment,1,0.5450624227523804
578,what is the population of yukon in 2017,"35,874 people",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer must be contained in a context that is not part of the context. </P> <P>Context: Context: Context : Context:Context:Context : Context :",0.0,0.0,0.0,contradiction,0,0.026295065879821777,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference using the following context:Context:Context :Context: Context:Contexts:Contextual:ContextContext:context:",0.0,0.0,0.0,neutral,0,0.4155752658843994
579,when was a whiter shade of pale recorded,1967,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Context below: <Tr> <Tr><Tr> {Context: Context: Context </Tr> </Tr><Td",0.0,0.0,1.0,entailment,1,0.7343181371688843,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference, make a best possible statement. Example: Example:Example: Example 2. Example 3. Example 4. Example 2",0.0,0.0,1.0,contradiction,0,0.11094728857278824
580,where did you sleep last night song wiki,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below: <Tr> <Th colspan=""2""> The context below, say'I don",,,,entailment,1,0.718545138835907,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",,,,contradiction,0,0.19244837760925293
581,the three classes of fire most common in healthcare settings,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLY THE Context below:Context:The Ring of Fire Context:The World's Most Powerful Earthquake Event The Ring of",,,,entailment,1,0.4733601212501526,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context: The Ring of Fire ( ) and the Ring of the Fire ( ( ) are the two most",,,,neutral,0,0.36456209421157837
582,where is love it or list it shot,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be omitted if the answer does not contain the context. Context: <Td colspan=""2""> Love It or",,,,contradiction,0,0.17009225487709045,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. If not explicitly specified, make that best possible inferences. Context: Context:Context:Context :",,,,entailment,1,0.3840595483779907
583,early blues musicians used which combination of instruments,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. </Tr> </Tr><Tr> <Tr> {Tr> <!--Th colspan",,,,contradiction,0,0.18258412182331085,"Answer the question as best as you can using the context below.Answer the answer as best possible inference.If the answer is not explicitly stated, make the best possible statement.Answer The Question as best and as best (if the answer was explicitly stated) using the Context below.Context:Context: Context:",,,,entailment,1,0.5198520421981812
584,who is the killer in the alienist based on,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer to the question. The question will be answered using ONLY what the context is.Context: The question is",,,,entailment,1,0.5953740477561951,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it is not stated, then make the worst possible inference and make the most possible inference using the following",,,,entailment,1,0.4645690321922302
585,who won the us women's figure skating championship,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context: <Tr> <Th colspan=""2""> Figure Skating Championships </Th> </Tr",,,,entailment,1,0.602705180644989,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer was explicitly stated and the best inference is not directly stated, then make the worst possible inference and make the most inference possible.Context: <Tr> <Th",,,,entailment,1,0.4410358667373657
586,what is often called the advertising department within the firm,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> The core of English language is termed the core of Old English, the language brought with the Angles, Saxon, and Jutish settlers to",,,,neutral,0,0.03857532888650894,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference using the following context. Example: English LanguageContext: English language Context: EnglishLanguageContext: LanguageContexts: English",,,,neutral,0,0.3542119860649109
587,who went home on the challenge champs vs pros,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'You don't want to know'. <Tr> <Th colspan=""2""> The Challenge : Champs vs. Pros",,,,contradiction,0,0.10687083005905151,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",,,,contradiction,0,0.18187935650348663
588,the song i want a man with a slow hand,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer that is contained in that context. The answer that you are asking is the one you are trying to answer. The question is the question that you have to",,,,neutral,0,0.3382074236869812,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is not stated, then make the worst possible inference and make the most possible inference. </P",,,,neutral,0,0.3722003102302551
589,when did the song all by myself come out,in 1975,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Context:Context: Context: Context : Context:Context : Context :Context: context: Context <P> The varying historical accounts of",0.0,0.046511627906976744,0.0,entailment,1,0.6819734573364258,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion. If it does not state the answer, make it the best way you can.Context:Context: Context",0.0,0.0,0.0,entailment,1,0.5202557444572449
590,of the types of rights associated with the growth of citizenship,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context: The answer to the question is not included in the Context below. The Answer is NOT",,,,contradiction,0,0.21292616426944733,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion. If it is not stated, use the best available inference.Context:Context:History:History of Citizenship",,,,entailment,1,0.6477002501487732
591,an antibaryon composed of two anti up quarks and one anti down quark would have a charge of,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </Tr> <Tr> </Tr><Table> Quark <Tr><Tr> {Tr><Td colspan=""2""> A proton is composed of two",,,,neutral,0,0.04041346162557602,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated or explicitly stated by the answer, make a best possible statement. Example: Example:Example: Example 2. Example 3. Example 4. Example 2",,,,neutral,0,0.4134089946746826
592,are there snakes in the new jumanji 2017,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'. </P> <P> The United States has about 20 species of venomous snakes, which include 16",,,,neutral,0,0.3156512379646301,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion. If it is not stated, then make the worst possible inference and make the most possible inference. </P",,,,neutral,0,0.35078537464141846
593,what is the meaning of region in english,"areas that are broadly divided by physical characteristics (physical geography), human impact characteristics (human geography), and the interaction of humanity and the environment (environmental geography)",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in this context. The answer may be omitted if the answer does not contain in the Context below. The Answer: `` Cracker '' is a slang term",0.0,0.05263157894736842,0.0,neutral,0,0.1443413645029068,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: English Language, American English, and American English Context: English language, American American English, American",0.0,0.08108108108108107,0.0,neutral,0,0.45167461037635803
594,what type of colony was virginia in 1607,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY THE context below and say 'You don't want to know'.Context:Context: Context:Context :Context:context:Context>Context:<Tr",,,,contradiction,0,0.21497994661331177,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer was explicitly stated and the best inference is not directly stated, then make the worst possible inference and make the most possible inference using the following context: <Tr>",,,,entailment,1,0.38699981570243835
595,where is the only way is marbs filmed,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is then used to answer the question. </Tr> <Tr> </Tr><Context: *P> <P> The tradition of flying the flag at half -",,,,neutral,0,0.06891298294067383,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make thebest possible inference and make the worst possible inference using the following context:Context:Context :Context: Context:Contextual:Contexts",,,,contradiction,0,0.09820506721735
596,where does the monarch butterfly go during the winter months,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say'I don't know'. </Tr> <Tr> {Context: Context: Context} </Tr><Tr> </Tr></",,,,neutral,0,0.22516070306301117,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: <Tr> <Tr><Tr> </Tr><Tr> <!-- The following is a",,,,neutral,0,0.3894873261451721
597,when does arrow season 6 episode 21 air,"May 3, 2018",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The context below: <Tr> <Tr><Tr> <!-- Context: Context: context. Context: contextual. Context. Context : Context.Context:",0.0,0.0,0.0,entailment,1,0.8029409050941467,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example of a bow and arrow.Context: Example Example:Example of a Bow and Arrow.Context : Example of an arrow and arrow.Context",0.0,0.0,0.0,neutral,0,0.1570095419883728
598,who starred in the original movie cape fear,Robert Mitchum,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Context:Context: Context: Context : Context:Context : Context :Context: context: Context <Tr> <Tr > <Th",0.0,0.0,1.0,neutral,0,0.06360369920730591,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context: Context:Context :Context:context:Context.Context. Context: Context.Context",0.0,0.0,1.0,neutral,0,0.34261685609817505
599,who is the bloke in the go compare advert,Wynne Evans,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer IS NOT contained IN THE Context. The Answer is NOT CONNECTED. The Context: <P> <Table> <",0.0,0.0,1.0,neutral,0,0.2151968628168106,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context: <Tr> <Tr><Td colspan=""2""> Evans </Td> </",0.0,0.047619047619047616,1.0,entailment,1,0.5014187693595886
600,where does a jury of her peers take place,"fictional Dickson County (representing Dickinson County, Iowa)",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be answered using ONLY what the answer contains in the Context below.Context: <Tr> <Th colspan=""2",0.0,0.0,0.0,contradiction,0,0.1485709249973297,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible deduction. If it does not state the answer, make it explicitly stated.Context: <Tr> <Th col",0.0,0.0,0.0,neutral,0,0.44618624448776245
601,where did our love go in the middle of nowhere,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The context below and say 'What is the context?'.Answer The Question using Only the Context below. <Tr> <Th colspan=""2"">",,,,contradiction,0,0.1367420256137848,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference, make a best possible deduction. Example: Example:Example: Example 2. Example 3. Example 4. Example 2",,,,contradiction,0,0.12672539055347443
602,how far is knoxville tn from memphis tn,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer that is not included in the Context below. </Tr> <P> <Tr>Context: Context",,,,contradiction,0,0.10670114308595657,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example: The Great Depression (1930s-2010s)Context: The World's Greatest Economic Depression (1920s-1990s)<Tr> <Th colspan",,,,neutral,0,0.16165044903755188
603,what language do they speak in the czech republic,Czech,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY a context below, say'I don't know'. <Tr> <Th colspan=""2""> Czech </Th> </Tr> </Th",0.0,0.05128205128205127,1.0,entailment,1,0.8219223022460938,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make it the best way inference. Example: Example:Example: Example 2. Example 3. Example 4. Example 2: Example",0.0,0.0,1.0,contradiction,0,0.2078724056482315
604,who is el senor de los cielos based on,Amado Carrillo Fuentes,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what the context is.Answer the Question using ONLY ( ONLY the Context below).Answer the Answer using ONLY The Context below.Answer: ""I don�",0.0,0.0,1.0,entailment,1,0.637357234954834,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it does not state, then make the worst possible inference and make the most possible inference using the following",0.0,0.0,1.0,entailment,1,0.508733868598938
605,who proposed that all matter is composed of indivisible particles called atoms,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY what is contained in that context.Answer the Question using ONLY ( ONLY the Context below) and say 'Yes, I don't want to know'. Answer",,,,entailment,1,0.5911213755607605,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible deduction. If it is explicitly stated in the context, make that best possible conclusion.Context:Context:",,,,entailment,1,0.628755509853363
606,numerical methods for finding the roots of a function,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the same as the answer in the previous question.Context:Context:Root - finding algorithms are algorithms for finding roots of continuous functions.<P> In mathematics and",,,,neutral,0,0.01235208474099636,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state the answer, make a best possible deduction. If it is explicitly stated, make the worst possible inference and make the most possible inference. </",,,,neutral,0,0.01330268569290638
607,what year did the drummer lose his arm,1985,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer should be 'I know' and not 'I'm not sure'. </Tr> <Tr> The question should be",0.0,0.0,0.0,contradiction,0,0.04929326847195625,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context:<Tr> <Th colspan=""2""> I Know What You Did Last Summer",0.0,0.0,0.0,neutral,0,0.31493544578552246
608,prime minister of india from first to now,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below.Context: India's Prime Ministers, India's First Female Prime Minister, and India's First Female",,,,neutral,0,0.11283586919307709,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption. If it is explicitly stated that the answer was not explicitly specified, make that best possible conclusion.Context:",,,,entailment,1,0.534893274307251
609,where is redding california located on a map,"along the Sacramento River, 162 miles (261 kilometers) north of Sacramento, and 120 miles (190 km) south of California's northern border, shared with the state of Oregon",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY THE context below and say 'You don't want to know'.Context:Context: Context:Context :Context:context:ContextContext: context:Context",0.0,0.09230769230769231,0.0,contradiction,0,0.1916160136461258,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example:Example: Example: Example of the following: Example Example:Example of the above: ExampleExample:Context: ExampleContext:ExampleContext:Context : ExampleContext :",0.0,0.12698412698412698,0.0,neutral,0,0.18047980964183807
610,what role did the free corps play in the early history of the weimar republic,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be used in the following context:Context:Contexts:Context :Context:Background:Contextual:ContextContext:",,,,neutral,0,0.009399479255080223,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context: Freikorps ( pronounced ), Freikoreps ( ), German : Freik",,,,neutral,0,0.09270074963569641
611,when did the last christmas eve fall on a sunday,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in the Context below. The answer is given in the following context: The modern Santa The modern ChristmasContext: The traditional Christmas",,,,contradiction,0,0.04848654195666313,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference and make the most possible inference using the following context:Context:In Scotland, the holiday on 1 January is statutory.",,,,contradiction,0,0.15759670734405518
612,how does an oyster break down its food,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in this context. The answer will be used in the following context: Context: Context : Context:Context: Context. Context: context. Context.Context",,,,neutral,0,0.31182125210762024,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible conclusion.Context:Context:Tucker Bag <P> <P > A tucker bag is a traditional food",,,,entailment,1,0.6209119558334351
613,when does celebs go dating series 3 start,4 September 2017,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> The following is a list of the most important events in NASCAR history. The following events are considered to be the most significant events in the history of NASCAR",0.0,0.0,0.0,neutral,0,0.029367174953222275,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated, make the worst possible inference by using the following context: Context: ContextContext: Context Context:Context:ContextContext:contextContext:textContext",0.0,0.0,0.0,neutral,0,0.177814781665802
614,which is the third tier of federalism in india,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer to the question that is not in the Context below. The answer to this question is the following: </P> <P> The Question: What is",,,,neutral,0,0.1346905380487442,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible assumption. If not explicitly stating, make that best possible conclusion.Context: Rajasthan, India, India",,,,entailment,1,0.5553024411201477
615,who played drew carey's girlfriend on his show,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. If the question is not answered, say it is not in thecontext below.Answer the Question using ONLY The Context below. Answer the question with ONLY the answer. Answer it using",,,,contradiction,0,0.011116139590740204,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible statement. If it is explicitly stated that the answer was not explicitly specified, make that best possible implication. If not",,,,contradiction,0,0.035048581659793854
616,when is the wind of winter coming out,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the answer that is not in the Context below. The answer that IS contained in this context is the following: </P> <P> The Solar Wind is a",,,,neutral,0,0.28576362133026123,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction. Example: Example:Example: Example 2: Example 3: Example 4: Example 1: Example2",,,,neutral,0,0.4664551317691803
617,who dies in season 2 of walking dead,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below and say 'No. of episodes </Td> </Tr> <Tr> </Th> <Th colspan=""2""> The",,,,neutral,0,0.13683746755123138,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated then make the worst possible inference, make a best possible assumption. If you are not explicitly stating, make that best possible deduction. If not explicitly specified",,,,neutral,0,0.33949071168899536
618,morse code 3 dots 3 dashes 3 dots,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the Question using ONLY The Context below.Answer the Answer using ONLYThe Context:Context:Contexts:Context :Context: Context: Contexts: Context :Contexts :",,,,entailment,1,0.6034717559814453,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Example: Morse code is a method of transmitting text information as a series of on - off tones, lights, and clicks.Context: Morse Code is a type of Morse code",,,,neutral,0,0.143332839012146
619,what is the newest jurassic park movie called,Jurassic World: Fallen Kingdom,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the answer that is not included in the Context below. </Table> <Table>Context: <Tr> <",0.0,0.0,0.0,contradiction,0,0.10677086561918259,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. If it is not explicitly stated in the context, make a best possible deduction.Context: <Table> <Tr> <Table: <Tr><Tr><Th colspan",0.0,0.0,0.0,neutral,0,0.45524993538856506
620,identify the religious movement/new religious ideas of the medieval period,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. The answer will be the same as the answer in the previous question. The question will be answered using ONLY what is contained in that context",,,,neutral,0,0.2057945430278778,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the answer does not explicitly state, make a best possible assumption.Context:Context:History:History of Europe (Middle Ages or Medieval Period )<P> In the",,,,neutral,0,0.4065237045288086
621,st thomas more catholic school and sixth form college,,False,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Answer the answer using ONLY The context below: <Li> The Context: <Ul> <Li>[Context: <L> TheContext: </Li> <Ul > <",,,,entailment,1,0.8183943033218384,"Answer the question as best as you can using the context below.Answer the answer as best possible inference.If the answer is not explicitly stated, make the best possible statement.Answer The Answer as best and as best the best as possible inference:Context:Context :Context: Context:Contexts:ContextContext",,,,entailment,1,0.5889698266983032
