idx,question,gold,has_gold,pred_A,em_A,f1_A,hit@10_A,ent_label_A,ent_faith_A,ent_score_A,pred_B,em_B,f1_B,hit@10_B,ent_label_B,ent_faith_B,ent_score_B
255,who was the founder of chick fil a,S. Truett Cathy,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I am not sure' and it will be the answer to the question. The answer will also be the",0.0,0.0,0.0,neutral,0,0.15818007290363312,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, the answer will be the following:Context: The history of advertising can be traced back to ancient civilizations.",0.0,0.0,0.0,neutral,0,0.3908982276916504
256,when was asbestos first found to be dangerous,began with the 20th century and escalated during the 1920s and 1930s,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I do not know' and the answer will not be contained in that context. </P> <Tr> <Th colspan=""2""> Asbestos",0.0,0.10714285714285714,0.0,neutral,0,0.015325292944908142,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as an inference for the following reasons:Context:<Tr> <Th colspan=""2""> Asbestos </Th>",0.0,0.07142857142857144,0.0,neutral,0,0.027350999414920807
257,where is the black box located on an airplane,usually mounted in the aircraft's tail section,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P>Question:What is a flight recorder?Answer: The flight recorder is an electronic recording device placed in an aircraft for the purpose of facilitating the investigation of aviation accidents and",0.0,0.07142857142857142,0.0,neutral,0,0.07042445242404938,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question:What is a flight recorder, commonly known as a black box, although it is now orange - coloured, is an electronic recording device placed in an aircraft for the purpose",0.0,0.06896551724137931,0.0,neutral,0,0.34172624349594116
267,when did the brewers go to national league,1998,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Td colspan=""2""> Name </Th> </Tr> (Tr> Name </Td) <Tr><Tr><Th colspan"">",0.0,0.0,1.0,neutral,0,0.022519273683428764,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Td colspan=""2""> Name </Th> </Tr> (Tr> Name </Td) <Tr><Tr><Th colspan",0.0,0.0,1.0,neutral,0,0.06410260498523712
268,who are the songwriters for the greatest showman,Benj Pasek,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following: The Greatest Showman is the greatest showman in the history of American show business. The answer is the answer to 'I Don't",0.0,0.0,0.0,neutral,0,0.18353483080863953,"Answer the question as best as you can using the context below. If the answer is explicitly stated, make the best possible inference. The answer is not explicitly stated but the context can be inferred by using the following:Context:The Greatest Showman is the greatest showman in the history of American entertainment. The",0.0,0.0,0.0,neutral,0,0.3025812804698944
269,who plays dylan in now you see me,Mark Ruffalo,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below. Answer the answer using ONLY The context below and say 'Yes I do know'.Answer the Question using ONLYThe Context:Context:Context",0.0,0.0,0.0,neutral,0,0.35277801752090454,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as an inference for the answer to the question.Context: <Tr> <Th colspan=""2""> Now You See",0.0,0.0,0.0,neutral,0,0.342930406332016
270,where was the ark of the covenant taken,Kiriath-Jearim,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I'm not sure' and the answer will not be answered until the next question is answered by the person who answers the question.Context: <P>",0.0,0.0,0.0,neutral,0,0.13674084842205048,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as a basis for the rest of the article. If it is not directly stated, it will not be used.Context:",0.0,0.0,0.0,neutral,0,0.4281770586967468
271,harrow on the hill height above sea level,124 metres (408 ft),True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Question: What is the height of the highest natural points in Greater London, England. These are the 21 peaks at least 100 metres high. One is an isolated hill, a kn",0.0,0.03636363636363636,0.0,neutral,0,0.052194613963365555,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is the highest natural point in Greater London, England, United States, and where are the 21 peaks at least 100 metres ( 1640 feet ) above sea level",0.0,0.037037037037037035,0.0,neutral,0,0.14356090128421783
272,who plays hitler in man in the high castle,Wolf Muser,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below. Answer the answer using ONLY The context below and say'I don't want to know'.Answer the Question Using ONLY The Context below:",0.0,0.0,0.0,entailment,1,0.5140306949615479,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> Harry Potter character </Td> </Tr> <Tr> Last appearance </Th> <Th> Throwelwald </T",0.0,0.0,0.0,neutral,0,0.09756648540496826
273,lowest city below sea level in the world,"Jericho, West Bank",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I have no idea'. </P> <P> The following table lists the highest and lowest temperatures",0.0,0.0,0.0,neutral,0,0.05713614448904991,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. The following is a list of the highest and lowest temperatures in each state in the United States, in both Fahrenheit and Celsius during the past two centuries. </P> <P",0.0,0.0,0.0,neutral,0,0.2751835882663727
275,who voiced jack in rise of the guardians,Chris Pine,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> Theatrical release poster </Td> </Tr> <Tr> Created by </Th> <Th colspan ""2""> <",0.0,0.0,1.0,neutral,0,0.018257716670632362,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> Theatrical release poster </Td> </Tr> <Tr> Created by </Th> <Th colspan ""2"">",0.0,0.0,1.0,neutral,0,0.08434910327196121
277,what type of hybrid is the ford fusion,gasoline-electric,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Td colspan=""2""> Ford Fusion Hybrid </Th> </Tr> </Td> <Table> <Tr><Tr> (Th colspan",0.0,0.0,0.0,neutral,0,0.027684276923537254,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Td colspan=""2""> Ford Fusion Hybrid </Td> </Tr> (Context: ""Ford Fusion Hybrid"" ) is the name of the",0.0,0.0,0.0,neutral,0,0.1529211401939392
280,how many states is there in united states,50,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I'm not sure' and the answer will not be answered. </Td> <Table> Geography of The United States <Tr> <Tr",0.0,0.0,1.0,contradiction,0,0.05684160068631172,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, the answer will be the same as it is in the previous question.Context: <Table> Geography",0.0,0.0,1.0,contradiction,0,0.27665314078330994
281,what is the first harry potter book called in england,Harry Potter and the Philosopher's Stone,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. This is the context of the question that is being asked. This is what the context is used to answer the question. <Tr> <Th colspan=""2""> Harry Potter",0.0,0.1111111111111111,0.0,entailment,1,0.34301620721817017,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The following is a list of all the books that have been published in the English language since the beginning of the 20th century. <Tr> <Th colspan=""2",0.0,0.03508771929824561,0.0,neutral,0,0.10378587990999222
282,when did montgomery ward's go out of business,2001,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> <Tr> <Th> Name </Td> <Table> Montgomery Ward < Tr> <Tt colspan""2""> Montgomery",0.0,0.0,1.0,neutral,0,0.03127008303999901,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> <Tr> <Th> Name </Td> Name, logo, name, name, brand, logo, name, and other",0.0,0.0,1.0,neutral,0,0.11967075616121292
283,who won series 7 of great british bake off,Candice Brown,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td> The Great British Bake Off ( series 7 ) </Th> </Tr> <Table> <Tr> (Th colspan=""2""> No. of episodes",0.0,0.0,0.0,neutral,0,0.06510233134031296,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td> <Tr> <Th colspan=""2""> The Great British Bake Off ( series 7 ) </Th> </Tr> (Table> ) <Tr",0.0,0.0,0.0,neutral,0,0.14502213895320892
284,who does the voice of special ed on crank yankers,Jim Florentine,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer should be 'I'm not sure' and the answer should not be contained in either the context or the context of the question.Context: <Ul> <Li>",0.0,0.0,0.0,contradiction,0,0.02538619004189968,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as an example of what is going on in the world of the show.Context:<Ul> <Li> Drew Allison",0.0,0.0,0.0,neutral,0,0.08390232175588608
287,what does the ministry of trade and industry do,directs the formulation of policies related to the development of trade and industry in Singapore,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P>Question:What does the United States government do?Answer:Question:what does the U.S. government do?Answer:The United States Government does not have",0.0,0.1111111111111111,0.0,neutral,0,0.025600610300898552,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question:what does the United States government do in relation to the Commonwealth of Nations?Answer:The United States Government is a voluntary association of 53 sovereign states. Nearly all of",0.0,0.18461538461538463,0.0,neutral,0,0.18133492767810822
289,who sings nothings gonna hurt you baby,Cigarettes After Sex,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> from the album McFadden & Whitehead </Th> </Tr> (Tr> #Tr> {Tr> Th colspan",0.0,0.0,0.0,neutral,0,0.050946444272994995,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> from the album McFadden & Whitehead </Td> </Tr> (Tr> #Tr> { Th colspan",0.0,0.0,0.0,neutral,0,0.12317916005849838
290,where in the bible does it talk about manna from heaven,Exodus 16:1–36,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I'm not sure' and the question will be answered using only the context above.Context: The Hebrew Bible, the Book of Exodus, the Hebrew Bible",0.0,0.039215686274509796,0.0,contradiction,0,0.06827826797962189,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, you will be able to infer the answer as best you can by using the following:Context: Hebrew Bible",0.0,0.0,0.0,contradiction,0,0.202079638838768
291,winds that blow predominantly from the northeast and the southeast are the,The trade winds,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I do not know' and the question will be answered using ONLY that context. </P> <P> The trade winds are the prevailing pattern of eas",0.0,0.11320754716981131,1.0,neutral,0,0.31668010354042053,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference. The following inference is used in the context of the question below.Context: The trade winds are the prevailing pattern",0.0,0.10526315789473684,1.0,entailment,1,0.6645331978797913
297,what is the use of symbolic link in linux,to reorder the file system hierarchy,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> What is a Symbolic Link ( SYMLINK ), colloquially termed a symlink or soft link, is the nickname for any file",0.0,0.08333333333333333,0.0,neutral,0,0.07094409316778183,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is a Symbolic link?Context: Symbolic links are the nickname for any file that contains a reference to another file or directory in the form of an absolute",0.0,0.10526315789473684,0.0,neutral,0,0.32637810707092285
299,time after time song was in what movie,John Tucker Must Die,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer should be 'I'm not sure' and that the answer should not be used as an answer to the question. The answer is NOT to be confused with the `` Theme",0.0,0.0,0.0,entailment,1,0.5525517463684082,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not directly stated, use the appropriate inference.<P> <Table> <Tr> <P> The `` Theme from New York, New York ''",0.0,0.0,0.0,neutral,0,0.39728376269340515
305,who sings i'm the one your mother warned you about,Mickey Gilley,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> from the album Too Good to Stop Now </Th> </Tr> <Tr> { Tr> <Th colspan ""2""> From",0.0,0.0,1.0,neutral,0,0.0812155082821846,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> from the album Too Good to Stop Now </Td> </Tr> <Tr> (Tr> ) <Th Colspan=""",0.0,0.0,1.0,neutral,0,0.14446686208248138
307,who is considered a foreign official under fcpa,"any officer or employee of a foreign government or any department, agency, or instrumentality thereof, or of a public international organization, or any person acting in an official capacity for or on behalf of any such government or department, agency, or instrumentality, or for or on behalf of any such public international organization",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: </P> <P> The following is the context of the question. The context is the same as in the previous question.Context: <P",0.0,0.04,0.0,neutral,0,0.14497476816177368,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. The answer is the following:<P> <P> The following is a list of the highest-ranking foreign public official in the United States of America, excluding honorary cons",0.0,0.1372549019607843,0.0,neutral,0,0.20820792019367218
309,who made the song london bridge is falling down,Unknown,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is the following question: The Answer to the Question: 'I Don't Know'. The Answer To The Question: `` When the River Meets the Sea",0.0,0.0,0.0,neutral,0,0.15861445665359497,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as an inference for the answer to the question. If it is stated, it will not be used in the context of the",0.0,0.0,0.0,neutral,0,0.40975677967071533
310,when does love simon come out in canada,"March 16, 2018",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Td colspan=""2""> from the album Head Above Water </Th> </Td> </Tr> (Tr> ) <Tr><Tr>",0.0,0.0,0.0,neutral,0,0.05823523551225662,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: <Td colspan=""2""> from the album Head Above Water </Th> </Td> </Tr> <Tr> (Tr",0.0,0.0,0.0,neutral,0,0.18955150246620178
317,what were the major components of clays american system,a tariff to protect and promote American industry,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I am not sure' or 'I have no idea' and it will not be answered.Context:",0.0,0.03571428571428571,0.0,neutral,0,0.1889495700597763,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated in the context of the question, then the answer should be the following:Context: <Tr> <Th colspan=""2""> American G",0.0,0.03636363636363636,0.0,neutral,0,0.3378095030784607
318,where was pirates of the carribean on stranger tides filmed,"Principal photography began on June 14, 2010, in Hawaii.[17][47] Filming was moved to California in August 2010,[48] primarily at the Long Beach shore[33] and a recreation of Whitecap Bay done in the Universal Studios backlot,[17] as the original Hawaiian location on Halona Cove was plagued with strong tides.[22] After a brief shoot in Puerto Rico,[33] with locations in both Palomino Island and the Fort of San Cristóbal in San Juan,[49] production moved to the United Kingdom in September, where principal photography wrapped on November 18 after 106 days of shooting.[17] Locations included Hampton Court Palace in London,[23] Knole House in Kent,[33] and Old Royal Naval College at Greenwich.[50] Interiors were shot at London's Pinewood Studios, and a replica of an 18th-century London street was built on the backlot alongside the soundstages",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> In the Heart of the Sea </Th> </Tr> (Tr> --Tribal (Td) --Td",0.0,0.10778443113772455,0.0,neutral,0,0.03829001262784004,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> In the Heart of the Sea </Th> </Tr> (Tr> --Tribal (Td) --T",0.0,0.10588235294117648,0.0,neutral,0,0.1067931205034256
325,who sings i wanna be like you jungle book,Louis Prima,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> from the album Sell Your Dope and The Good Times </Td> </Tr> (Tr> ) <Td col",0.0,0.0,0.0,neutral,0,0.044455915689468384,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> from the album Sell Your Dope and The Good Times </Td> </Tr> (Tr> ) <Td",0.0,0.0,0.0,neutral,0,0.09828311949968338
327,who wrote the book of philippians in the bible,Paul of Tarsus,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: <Td> <Tr> <Th> Books of the New Testament </Th> </Tr> (Tr> 'Th> Acts of the",0.0,0.04545454545454545,0.0,neutral,0,0.0769675001502037,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference:<Table> <Tr> <Th> Books of the New Testament </Th> </Tr> (Tr",0.0,0.04166666666666667,0.0,neutral,0,0.21999378502368927
330,who sold more albums carrie underwood vs kelly clarkson,Carrie Underwood,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I do not know' and the answer will be 'I am not sure' and it will be used as a substitute for the question. The answer may be",0.0,0.0,0.0,neutral,0,0.11957132816314697,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not directly stated, use the inference below. If it is explicitly stated it will be used as an inference for the answer to the following question.Context:",0.0,0.0,0.0,neutral,0,0.314848929643631
331,who is the oldest child in queen sugar,Nova Bordelon,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> Queen Sugar </Th> <Td> Queen Sugar by Natalie Baszile </Td></Tr> </Tr> (",0.0,0.0,0.0,neutral,0,0.023173129186034203,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the context above. <Tr> <Th colspan=""2""> Queen Sugar </Th> <Td> Queen Sugar by",0.0,0.0,0.0,neutral,0,0.22541475296020508
332,when did second world war start and end,1 September 1939 – 2 September 1945,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> A map showing the territories held by Allied ( green ), Axis ( orange ), and neutral ( grey ) powers at the outbreak of hostilities",0.0,0.0,0.0,neutral,0,0.022136744111776352,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> A map showing the territories held by Allied ( green ), Axis ( orange ), and neutral ( grey ) powers at the outbreak of",0.0,0.0,0.0,neutral,0,0.09065748751163483
340,a spider with a skull on its back,Steatoda nobilis,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. </P> <P> The telson is the largest segment of the body of an arthropod. It is not considered a true segment because it does not arise in the",0.0,0.0,0.0,contradiction,0,0.05100690573453903,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <P> The telson is the posterior-most division of the body of an arthropod. It is not considered a true segment because it does not arise in the",0.0,0.0,0.0,neutral,0,0.14807124435901642
349,when did the waltz become popular in england,the Regency period,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer should be 'I do not know' and the answer should not be used as a substitute for the question. The question should be answered using only the context of the question",0.0,0.03508771929824561,0.0,entailment,1,0.7499220967292786,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used in the following way:Context: The original form of the waltz was the first ballroom dance performed in the closed",0.0,0.03636363636363637,0.0,neutral,0,0.40072736144065857
352,what is expelled out of the body as faeces through the anus,"solid, semisolid, or liquid waste material",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be used in the following context. The answer is used in conjunction with the context of the question below. <Table> <Tr> <Td colspan=""",0.0,0.0,0.0,neutral,0,0.1988130658864975,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as a basis for the following inference. The following is the answer to the question below. The context below is used for the",0.0,0.0,0.0,entailment,1,0.543064296245575
357,who was the chief guest of the official ceremony in the republic day,Crown Prince Mohammed bin Zayed Al Nahyan,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> </Td> </Tr> <Tr> Name of the President of the United States, John F. Kennedy, Earl Warren Administer",0.0,0.0,0.0,neutral,0,0.048456791788339615,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> </Td> </Tr> <Tr> Name of the President of the United States, John F. Kennedy </Tad>",0.0,0.0,0.0,neutral,0,0.14747074246406555
365,who wrote the practice of the presence of god,"Brother Lawrence (born Nicholas Herman), a 17th-century Carmelite monk",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be 'I do not know' and the answer will not be answered. The Answer will NOT be answered by the answer. The answer to the question is 'I",0.0,0.0,0.0,neutral,0,0.31615012884140015,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated you can use the following inference:<Table> The Practice of the Presence of God <Tr> <Td colspan=""2""> </",0.0,0.0,0.0,neutral,0,0.3822166621685028
367,what cities have been capital of the united states,New York City,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer will be the same as the previous question. The answer may be different depending on the context of the question.Context: Context: Context, Context:Context, Context,",0.0,0.0,0.0,contradiction,0,0.17007684707641602,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following:Context: Context: Context. Context.Context:Context.Context. Context:Context, Context, Context.context.Context,Context.context",0.0,0.0,0.0,neutral,0,0.2647039294242859
372,when did india conduct the nuclear test at pokhran,May 1998,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question uses ONLY the Context below. The Answer to the Context:The Answer To The Context: The Answer To the Context :The Answer to The Context below:",0.0,0.0,1.0,entailment,1,0.6022850275039673,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated it will be used as an inference for the answer to the question below.<Tr> <Th colspan=""2""> Pokhran - I",0.0,0.0,1.0,neutral,0,0.3896298408508301
373,nhl record for shots on goal in a game,"Ray Bourque (March 21, 1991), 19",True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I'm not sure. I don't want to know. I'm not going to tell you what I'm going to do with my life. I want to",0.0,0.0,0.0,neutral,0,0.09715306013822556,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.The answer is the following:The following is the answer to the question. The answer is in the context of the following context.The Answer is the Answer:The Answer:",0.0,0.0,0.0,neutral,0,0.38582438230514526
374,where does the sagging pants trend come from,1990s,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'.Question: What is the definition of sagging?Answer: Sagging is predominantly a male fashion. Women's wearing of low - rise jeans to reveal their G - string underwear",0.0,0.0,0.0,neutral,0,0.1327844113111496,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference.Question: What is the definition of sagging?Answer: Sagging is predominantly a male fashion. Women's wearing of low - rise jeans to reveal their G - string",0.0,0.0,0.0,neutral,0,0.3480042815208435
375,who has played in the most nba finals games,Bill Russell,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is NOT contained in any context. It is the answer to the question. The answer to this question is the Answer to the Question below. The Answer to This Question is",0.0,0.0,1.0,neutral,0,0.04597774147987366,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is not directly stated, use the best available inference.<P> This is a list of NBA players with most championships won as a player. The NBA is",0.0,0.0,1.0,neutral,0,0.28402891755104065
378,moment of inertia of a rod about a point,radius of gyration,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is 'I'm not sure. I don't want to know. I'm not going to know what to do about it, so I'm going to leave it at",0.0,0.0,0.0,neutral,0,0.0868360623717308,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated and you can use the context above, the answer will be given as best you can.The Coriolis force is an inertial force that",0.0,0.0,0.0,neutral,0,0.37528717517852783
380,list of hum tv dramas based on novels,Dayar-e-Dil,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> <Tr> <Th> Story by </Th> <Tid> Story By </Td> <Tr><Tr> ""Th",0.0,0.0,0.0,neutral,0,0.02691100724041462,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> <Td> Thumbnail </Th> </Td > </Tr> (Tr> ) <Th> Story by",0.0,0.0,0.0,neutral,0,0.07034879922866821
381,when does mark show up in grey anatomy,season two,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. Answer the question with ONLY the Context below. Answer the answer using ONLY The context below and say'I don't know'.Answer the Question Using ONLY the contextual below.Answer",0.0,0.0,0.0,neutral,0,0.005520597565919161,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: <Tr> <Td colspan=""2""> The Season 4 promotional photo of T.R. Knight as Dr. George O'Malley",0.0,0.04347826086956522,0.0,neutral,0,0.009419065900146961
384,where is the iguazu falls located on a map,on the border of the Argentine province of Misiones and the Brazilian state of Paraná,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer is the following: The answer to the question is the same as the answer below. The answer will be the same for the next question.The Inca Trail to Mach",0.0,0.08955223880597014,0.0,neutral,0,0.2303943932056427,"Answer the question as best as you can using the context below.If the answer is not explicitly stated, make the best possible inference. If the question is explicitly stated in the context above, use the following inference.Context: The Inca Trail to Machu Picchu is a hiking trail in Peru that termin",0.0,0.0909090909090909,0.0,entailment,1,0.5173258781433105
385,in the 1st century bc egypt became a colony of,the Roman Empire,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. The answer to the question is 'I'm not sure' and the answer to that question is ""I'm sure I'm not going to know"". The answer is' I don",0.0,0.03846153846153846,1.0,contradiction,0,0.23772203922271729,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. The answer is the following: The question is the answer to the question below.Context: Context: Context is the context of the question.Context is the Context:Context:",0.0,0.03846153846153846,1.0,neutral,0,0.2751999497413635
387,who is the cheif minister of uttar pradesh up,Yogi Adityanath,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Tr> <Th colspan=""2""> Name </Th> </Tr> </Td> <Td colspan =2""> Appointer <Th> <",0.0,0.0,1.0,contradiction,0,0.05804823711514473,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Tr> <Th colspan=""2""> Structure </Th> </Tr> (Tr> Appointer <Th Colspan=""1""> Structure <Th> <",0.0,0.0,1.0,neutral,0,0.15692713856697083
388,who played jono on star trek next generation,Chad Allen,True,"Answer the question using ONLY the context below. If the answer is not contained in the context, say 'I don't know'. <Td colspan=""2""> Star Wars character </Td> </Tr> <Tr> Name of the character in the series, and the title of the episode,",0.0,0.0,0.0,neutral,0,0.24697409570217133,"Answer the question as best as you can using the context below. If the answer is not explicitly stated, make the best possible inference. <Td colspan=""2""> Star Wars character </Td> </Tr> <Tr> Name of the character in the series. <P> Mark L.",0.0,0.0,0.0,neutral,0,0.4085257053375244
